time, instructions, freed, alive, gc_latency (us)
11660271, 1259731, 1264509, 3938770, 2287705
11670271, 1274992, 1279814, 3938770, 2211084
11680271, 1292019, 1310426, 3938771, 2272839
11690271, 1257064, 1261829, 3938771, 2280434
11700271, 1281147, 1285994, 3938770, 2279824
11710271, 1264087, 1282388, 3938771, 2315999
11720271, 1255905, 1260667, 3938770, 2236153
11730271, 1291231, 1296117, 3938771, 2262565
11740271, 1250338, 1268584, 3938772, 2279431
11750271, 1235588, 1240271, 3938772, 2225912
11760271, 1274103, 1278925, 3938771, 2223444
11770271, 1279944, 1365603, 3885535, 2301145
11780271, 1263967, 1263971, 3890317, 2226981
11790271, 1297638, 1297640, 3895226, 2229965
11800271, 1281490, 1270315, 3938770, 2293403
11810271, 1256569, 1261330, 3938770, 2268478
11820271, 1287579, 1292452, 3938769, 2234951
11830271, 1282921, 1301294, 3938770, 2316251
11840271, 1273676, 1278502, 3938770, 2228024
11850271, 1296143, 1301045, 3938769, 2286065
11860271, 1271752, 1290085, 3938769, 2263856
11870271, 1257479, 1262242, 3938770, 2283988
11880271, 1280271, 1285118, 3938769, 2249082
11890271, 1277709, 1296064, 3938770, 2271025
11900271, 1276587, 1281422, 3938769, 2226162
11910271, 1295249, 1300149, 3938770, 2250893
11920271, 1285976, 1304361, 3938770, 2277748
11930271, 1273618, 1278445, 3938770, 2228932
11940271, 1307469, 1312417, 3938769, 2244431
11950271, 1278184, 1296536, 3938769, 2310158
11960271, 1264187, 1268977, 3938770, 2243487
11970271, 1295011, 1299914, 3938769, 2235976
11980271, 1277675, 1296024, 3938770, 2293806
11990271, 1247185, 1251917, 3938769, 2273062
12000271, 1278355, 1283187, 3938770, 2255490
12010271, 1277104, 1295456, 3938770, 2280916
12020271, 1264730, 1269524, 3938770, 2280196
12030271, 1281932, 1286781, 3938770, 2243320
12040271, 1272944, 1291281, 3938770, 2275101
12050271, 1250636, 1255373, 3938770, 2244283
12060271, 1282188, 1287041, 3938770, 2268292
12070271, 1271076, 1289407, 3938770, 2264553
12080271, 1280541, 1285391, 3938769, 2236518
12090271, 1287079, 1291949, 3938770, 2301612
12100271, 1263353, 1281655, 3938769, 2258983
12110271, 1263299, 1268079, 3938770, 2229298
12120271, 1295691, 1300596, 3938769, 2246029
12130271, 1265273, 1283584, 3938770, 2325556
12140271, 1255739, 1260491, 3938769, 2220804
12150271, 1292112, 1297004, 3938769, 2259520
12160271, 1266416, 1284728, 3938769, 2272291
12170271, 1265810, 1270601, 3938769, 2216557
12180271, 1299286, 1304205, 3938769, 2250407
12190271, 1274865, 1293209, 3938770, 2289576
12200271, 1264568, 1269356, 3938770, 2285760
12210271, 1276372, 1281202, 3938770, 2276782
12220271, 1258917, 1277202, 3938769, 2320833
12230271, 1248650, 1253384, 3938769, 2215967
12240271, 1304459, 1309391, 3938770, 2237902
12250271, 1272592, 1290927, 3938770, 2327108
12260271, 1259782, 1264555, 3938770, 2225340
12270271, 1299143, 1304059, 3938769, 2249748
12280271, 1278729, 1297086, 3938770, 2272427
12290271, 1264622, 1269414, 3938770, 2223543
12300271, 1301997, 1306923, 3938769, 2232759
12310271, 1283689, 1302068, 3938770, 2280269
12320271, 1278735, 1283576, 3938769, 2215380
12330271, 1303907, 1308843, 3938770, 2248754
12340271, 1277323, 1295680, 3938769, 2273425
12350271, 1253415, 1258157, 3938770, 2286447
12360271, 1283634, 1288491, 3938770, 2226610
12370271, 1285076, 1303462, 3938770, 2277762
12380271, 1266698, 1271494, 3938770, 2294081
12390271, 1280039, 1284882, 3938769, 2216017
12400271, 1274358, 1292703, 3938769, 2330908
12410271, 1232302, 1236971, 3938769, 2272173
12420271, 1272243, 1277050, 3938770, 2292715
12430271, 1264691, 1282999, 3938769, 2269174
12440271, 1282097, 1286959, 3938770, 2241152
12450271, 1299910, 1304824, 3938770, 2234273
12460271, 1282424, 1300798, 3938770, 2272396
12470271, 1257686, 1262452, 3938770, 2279962
12480271, 1286178, 1291039, 3938770, 2241118
12490271, 1283258, 1301639, 3938770, 2275737
12500271, 1278480, 1283320, 3938770, 2231524
12510271, 1296114, 1301018, 3938770, 2264144
12520271, 1249013, 1267258, 3938771, 2315350
12530271, 1226484, 1231136, 3938771, 2238678
12540271, 1264863, 1269647, 3938772, 2287755
