trial,hw_to_kernel,kernel_to_user,total
52678, 399, 3705, 5899
52679, 399, 3705, 5899
52680, 371, 3705, 5871
52681, 370, 3734, 5899
52682, 371, 3705, 5871
52683, 399, 3733, 5928
52684, 399, 3734, 5928
52685, 370, 3762, 5928
52686, 399, 3705, 5900
52687, 399, 3734, 5928
52688, 371, 3705, 5900
52689, 371, 3733, 5900
52690, 371, 3733, 5900
52691, 370, 3734, 5899
52692, 399, 3705, 5899
52693, 370, 3734, 5928
52694, 371, 3733, 5900
52695, 371, 3733, 5928
52696, 370, 3734, 5899
52697, 399, 3733, 5928
52698, 399, 3705, 5900
52699, 370, 3734, 5928
52700, 371, 3733, 5900
52701, 370, 3734, 5899
52702, 399, 3705, 5928
52703, 371, 3733, 5928
52704, 370, 3734, 5899
52705, 370, 3734, 5928
52706, 371, 3705, 5900
52707, 371, 3733, 5900
52708, 370, 3705, 5899
52709, 370, 3734, 5899
52710, 371, 3705, 5871
52711, 399, 3733, 5956
52712, 370, 3734, 5899
52713, 370, 3734, 5928
52714, 371, 3733, 5900
52715, 370, 3734, 5928
52716, 371, 3733, 5900
52717, 371, 3762, 5928
52718, 399, 3705, 5899
52719, 371, 3733, 5900
52720, 371, 3733, 5900
52721, 399, 3734, 5928
52722, 370, 3705, 5899
52723, 370, 3734, 5928
52724, 371, 3705, 5900
52725, 371, 3733, 5900
52726, 371, 3733, 5900
52727, 370, 3734, 5928
52728, 371, 3705, 5900
52729, 371, 3733, 5928
52730, 370, 3734, 5899
52731, 371, 3733, 5900
52732, 370, 3734, 5899
52733, 370, 3734, 5928
52734, 371, 3705, 5900
52735, 371, 3733, 5928
52736, 370, 3734, 5899
52737, 370, 3734, 5899
52738, 399, 3705, 5899
52739, 371, 3733, 5900
52740, 399, 3705, 5900
52741, 399, 3734, 5928
52742, 370, 3734, 5899
52743, 371, 3733, 5900
52744, 399, 3705, 5928
52745, 370, 3734, 5928
52746, 371, 3733, 5900
52747, 371, 3762, 5928
52748, 371, 3733, 5900
52749, 371, 3733, 5900
52750, 399, 3705, 5928
52751, 370, 3734, 5899
52752, 371, 3705, 5871
52753, 399, 3733, 5928
52754, 371, 3733, 5900
52755, 399, 3705, 5928
52756, 370, 3734, 5899
52757, 399, 3733, 5928
52758, 371, 3733, 5900
52759, 371, 3762, 5928
52760, 371, 3733, 5900
52761, 371, 3733, 5928
52762, 370, 3734, 5899
52763, 399, 3733, 5928
52764, 370, 3705, 5871
52765, 370, 3734, 5899
52766, 399, 3705, 5899
52767, 371, 3733, 5900
52768, 371, 3733, 5900
52769, 399, 3734, 5928
52770, 370, 3705, 5899
52771, 370, 3762, 5928
52772, 371, 3733, 5900
52773, 399, 3734, 5928
52774, 370, 3734, 5899
52775, 371, 3733, 5928
52776, 370, 3734, 5899
52777, 370, 3762, 5928
52778, 371, 3733, 5900
52779, 370, 3734, 5899
52780, 399, 3705, 5928
52781, 371, 3733, 5900
52782, 399, 3705, 5900
52783, 371, 3762, 5928
52784, 370, 3734, 5899
52785, 370, 3734, 5899
52786, 399, 3705, 5928
52787, 371, 3733, 5928
52788, 370, 3705, 5899
52789, 370, 3734, 5928
52790, 371, 3733, 5900
52791, 370, 3734, 5899
52792, 399, 3733, 5928
52793, 371, 3762, 5928
52794, 370, 3734, 5899
52795, 370, 3762, 5928
52796, 399, 3705, 5900
52797, 370, 3876, 6042
52798, 399, 3705, 5928
52799, 370, 3734, 5899
52800, 371, 3705, 5871
52801, 399, 3733, 5928
52802, 371, 3733, 5900
52803, 399, 3734, 5928
52804, 370, 3734, 5899
52805, 371, 3733, 5928
52806, 370, 3734, 5899
52807, 370, 3762, 5928
52808, 370, 3734, 5899
52809, 370, 3734, 5899
52810, 371, 3733, 5900
52811, 371, 3762, 5928
52812, 370, 3734, 5899
52813, 370, 3762, 5928
52814, 371, 3733, 5900
52815, 371, 3733, 5900
52816, 370, 3705, 5899
52817, 370, 3734, 5899
52818, 371, 3705, 5871
52819, 371, 3733, 5928
52820, 370, 3734, 5899
52821, 399, 3733, 5928
52822, 371, 3733, 5928
52823, 370, 3734, 5928
52824, 371, 3733, 5900
52825, 371, 3762, 5928
52826, 370, 3734, 5899
52827, 399, 3705, 5928
52828, 371, 3733, 5900
52829, 371, 3733, 5928
52830, 370, 3705, 5871
52831, 399, 3734, 5928
52832, 399, 3705, 5899
52833, 371, 3733, 5900
52834, 371, 3733, 5900
52835, 370, 3734, 5928
52836, 371, 3705, 5900
52837, 371, 3762, 5928
52838, 370, 3734, 5899
52839, 371, 3733, 5900
52840, 370, 3734, 5899
52841, 370, 3734, 5928
52842, 371, 3705, 5871
52843, 371, 3733, 5900
52844, 370, 3705, 5899
52845, 370, 3734, 5899
52846, 370, 3734, 5899
52847, 428, 3904, 6156
52848, 370, 3734, 5899
52849, 370, 3734, 5899
52850, 370, 3705, 5899
52851, 370, 3734, 5899
52852, 399, 3705, 5899
52853, 399, 3733, 5928
52854, 399, 3705, 5928
52855, 370, 3734, 5899
52856, 370, 3734, 5899
52857, 399, 3733, 5928
52858, 371, 3733, 5900
52859, 399, 3705, 5900
52860, 370, 3705, 5899
52861, 370, 3734, 5899
52862, 399, 3705, 5899
52863, 371, 3733, 5900
52864, 371, 3733, 5900
52865, 370, 3734, 5899
52866, 371, 3705, 5900
52867, 371, 3733, 5928
52868, 370, 3734, 5899
52869, 399, 3733, 5928
52870, 399, 3848, 6071
52871, 399, 3705, 5928
52872, 370, 3705, 5899
52873, 370, 3734, 5899
52874, 399, 3705, 5899
52875, 371, 3705, 5900
52876, 371, 3705, 5900
52877, 371, 3733, 5928
52878, 370, 3734, 5899
52879, 399, 3705, 5899
52880, 371, 3733, 5900
52881, 371, 3762, 5928
52882, 370, 3734, 5899
52883, 371, 3733, 5900
52884, 399, 3705, 5928
52885, 370, 3734, 5928
52886, 371, 3705, 5900
52887, 371, 3733, 5900
52888, 399, 3705, 5900
52889, 399, 3734, 5928
52890, 370, 3734, 5899
52891, 370, 3734, 5899
52892, 399, 3705, 5899
52893, 371, 3733, 5900
52894, 399, 3705, 5928
52895, 370, 3734, 5899
52896, 371, 3705, 5900
52897, 371, 3733, 5928
52898, 370, 3734, 5899
52899, 399, 3733, 5928
52900, 371, 3733, 5900
52901, 370, 3734, 5899
52902, 399, 3705, 5899
52903, 371, 3705, 5900
52904, 371, 3705, 5900
52905, 371, 3733, 5900
52906, 370, 3705, 5871
52907, 370, 3734, 5899
52908, 370, 3734, 5899
52909, 399, 3733, 5928
52910, 371, 3733, 5900
52911, 370, 3734, 5899
52912, 399, 3705, 5928
52913, 371, 3733, 5928
52914, 370, 3734, 5899
52915, 399, 3733, 5928
52916, 371, 3733, 5900
52917, 370, 3734, 5899
52918, 370, 3734, 5899
52919, 399, 3705, 5928
52920, 371, 3705, 5900
52921, 371, 3733, 5900
52922, 399, 3705, 5900
52923, 399, 3705, 5928
52924, 370, 3734, 5899
52925, 370, 3762, 5928
52926, 371, 3733, 5900
52927, 370, 3734, 5899
52928, 370, 3734, 5928
52929, 371, 3733, 5928
52930, 370, 3734, 5899
52931, 399, 3705, 5928
52932, 371, 3733, 5900
52933, 371, 3733, 5928
52934, 370, 3705, 5899
52935, 370, 3734, 5899
52936, 399, 3705, 5899
52937, 399, 3733, 5928
52938, 371, 3733, 5900
52939, 371, 3733, 5900
52940, 399, 3705, 5928
52941, 370, 3734, 5928
52942, 371, 3733, 5900
52943, 399, 3734, 6071
52944, 371, 3733, 5900
52945, 370, 3734, 5899
52946, 371, 3705, 5900
52947, 371, 3733, 5900
52948, 370, 3705, 5899
52949, 370, 3734, 5899
52950, 371, 3705, 5900
52951, 371, 3733, 5900
52952, 371, 3733, 5900
52953, 371, 3733, 5900
52954, 370, 3705, 5899
52955, 370, 3734, 5899
52956, 399, 3705, 5928
52957, 371, 3733, 5928
52958, 370, 3734, 5899
52959, 371, 3733, 5900
52960, 399, 3705, 5928
52961, 370, 3762, 5928
52962, 371, 3733, 5900
52963, 399, 3705, 5928
52964, 370, 3705, 5899
52965, 370, 3734, 5928
52966, 371, 3705, 5900
52967, 371, 3733, 5900
52968, 371, 3847, 6042
52969, 370, 3734, 5899
52970, 399, 3705, 5928
52971, 371, 3733, 5900
52972, 399, 3705, 5928
52973, 370, 3734, 5928
52974, 371, 3733, 5900
52975, 370, 3734, 5899
52976, 370, 3734, 5928
52977, 371, 3733, 5900
52978, 370, 3705, 5899
52979, 370, 3734, 5899
52980, 370, 3734, 5899
52981, 399, 3705, 5928
52982, 371, 3705, 5900
52983, 371, 3733, 5900
52984, 399, 3705, 5900
52985, 427, 4475, 7068
52986, 456, 4417, 7039
52987, 428, 4446, 7040
52988, 456, 4418, 7040
52989, 456, 4446, 7040
52990, 427, 4418, 7011
52991, 456, 4418, 7011
52992, 428, 4417, 6983
52993, 427, 4446, 7011
52994, 456, 4389, 7011
52995, 456, 4389, 6982
52996, 456, 4389, 6983
52997, 427, 4418, 7011
52998, 456, 4389, 7011
52999, 456, 4417, 7011
53000, 456, 4418, 7011
53001, 456, 4417, 7039
53002, 456, 4389, 7011
53003, 456, 4418, 7011
53004, 428, 4417, 6983
53005, 427, 4446, 6982
53006, 456, 4389, 6983
53007, 427, 4418, 6982
53008, 428, 4417, 6983
53009, 456, 4418, 7011
53010, 456, 4417, 7011
53011, 456, 4418, 7011
53012, 456, 4417, 7011
53013, 456, 4418, 7011
53014, 456, 4389, 7011
53015, 456, 4417, 7011
53016, 427, 4418, 6982
53017, 428, 4446, 7011
53018, 456, 4645, 7267
53019, 456, 4389, 6982
53020, 456, 4389, 6982
53021, 456, 4389, 6982
53022, 456, 4389, 6982
53023, 428, 4417, 6983
53024, 456, 4361, 6954
53025, 428, 4417, 6983
53026, 427, 4446, 7011
53027, 456, 4389, 7011
53028, 456, 4417, 6982
53029, 456, 4389, 6983
53030, 427, 4418, 6982
53031, 456, 4389, 6982
53032, 456, 4389, 6983
53033, 456, 4560, 9206
53034, 456, 4389, 6982
53035, 456, 4417, 7011
53036, 456, 4389, 6983
53037, 427, 4418, 6982
53038, 428, 4417, 6983
53039, 427, 4418, 6982
53040, 428, 4417, 6983
53041, 456, 4418, 7011
53042, 428, 4417, 6983
53043, 456, 4389, 7011
53044, 456, 4389, 6982
53045, 428, 4389, 6954
53046, 428, 4417, 6983
53047, 456, 4418, 7011
53048, 456, 4389, 6982
53049, 456, 4417, 7011
53050, 456, 4418, 7011
53051, 428, 4417, 6983
53052, 456, 4418, 7011
53053, 456, 4417, 7011
53054, 456, 4418, 7011
53055, 456, 4417, 7011
53056, 456, 4418, 7011
53057, 456, 4389, 6982
53058, 456, 4417, 7011
53059, 456, 4389, 6983
53060, 456, 4389, 6954
53061, 427, 4418, 6982
53062, 428, 4417, 6983
53063, 427, 4418, 6982
53064, 456, 4417, 7011
53065, 456, 4418, 7011
53066, 428, 4417, 6983
53067, 456, 4418, 7011
53068, 456, 4417, 7011
53069, 456, 4275, 6755
53070, 428, 4047, 6384
53071, 399, 3819, 6042
53072, 371, 3733, 5900
53073, 399, 3705, 5928
53074, 370, 3734, 5899
53075, 371, 3705, 5900
53076, 371, 3733, 5900
53077, 371, 3733, 5928
53078, 370, 3734, 5899
53079, 370, 3734, 5928
53080, 371, 3733, 5900
53081, 399, 3705, 5900
53082, 399, 3734, 5928
53083, 370, 3734, 5899
53084, 371, 3705, 5871
53085, 370, 3734, 5899
53086, 399, 3705, 5928
53087, 371, 3705, 5871
53088, 371, 3705, 5871
53089, 399, 3705, 5899
53090, 371, 3705, 5871
53091, 371, 3705, 5900
53092, 371, 3733, 5900
53093, 399, 3705, 5900
53094, 370, 3734, 5899
53095, 370, 3734, 5928
53096, 371, 3705, 5900
53097, 371, 3733, 5900
53098, 399, 3705, 5928
53099, 370, 3705, 5899
53100, 370, 3734, 5899
53101, 370, 3734, 5899
53102, 370, 3734, 5899
53103, 370, 3734, 5899
53104, 370, 3734, 5899
53105, 370, 3705, 5899
53106, 370, 3734, 5899
53107, 399, 3705, 5928
53108, 371, 3705, 5900
53109, 371, 3733, 5900
53110, 399, 3734, 5928
53111, 370, 3734, 5899
53112, 399, 3705, 5899
53113, 399, 3705, 5928
53114, 371, 3733, 5900
53115, 371, 3733, 5900
53116, 371, 3733, 5900
53117, 371, 3705, 5900
53118, 371, 3733, 5900
53119, 399, 3705, 5900
53120, 370, 3705, 5871
53121, 371, 3733, 5900
53122, 399, 3705, 5928
53123, 370, 3705, 5899
53124, 370, 3734, 5899
53125, 399, 3705, 5928
53126, 371, 3733, 5900
53127, 399, 3705, 5928
53128, 370, 3734, 5899
53129, 399, 3705, 5899
53130, 399, 3705, 5928
53131, 371, 3733, 5900
53132, 371, 3705, 5871
53133, 371, 3705, 5900
53134, 371, 3733, 5900
53135, 371, 3705, 5900
53136, 371, 3733, 5900
53137, 371, 3733, 5900
53138, 399, 3705, 5900
53139, 399, 3705, 5928
53140, 370, 3734, 5899
53141, 399, 3705, 5899
53142, 399, 3733, 5928
53143, 371, 3733, 5928
53144, 370, 3705, 5871
53145, 399, 3705, 5928
53146, 370, 3734, 5899
53147, 370, 3705, 5899
53148, 370, 3734, 5899
53149, 370, 3734, 5899
53150, 399, 3705, 5899
53151, 370, 3734, 5899
53152, 399, 3705, 5899
53153, 371, 3705, 5871
53154, 371, 3733, 5900
53155, 371, 3733, 5900
53156, 370, 3705, 5871
53157, 370, 3705, 5899
53158, 370, 3762, 5928
53159, 371, 3705, 5900
53160, 371, 3733, 5900
53161, 371, 3733, 5900
53162, 399, 3705, 5900
53163, 399, 3705, 5900
53164, 399, 3705, 5900
53165, 370, 3705, 5871
53166, 399, 3705, 5900
53167, 370, 3705, 5899
53168, 370, 3705, 5899
53169, 370, 3705, 5899
53170, 370, 3734, 5928
53171, 371, 3705, 5900
53172, 371, 3733, 5900
53173, 399, 3705, 5928
53174, 370, 3734, 5899
53175, 370, 3734, 5899
53176, 399, 3705, 5899
53177, 371, 3705, 5871
53178, 399, 3705, 5899
53179, 371, 3705, 5900
53180, 371, 3705, 5871
53181, 371, 3705, 5871
53182, 371, 3733, 5900
53183, 371, 3705, 5900
53184, 371, 3733, 5900
53185, 399, 3705, 5928
53186, 370, 3734, 5899
53187, 370, 3734, 5899
53188, 371, 3733, 5900
53189, 371, 3933, 6128
53190, 371, 3733, 5900
53191, 371, 3733, 5900
53192, 371, 3705, 5871
53193, 399, 3705, 5899
53194, 399, 3676, 5899
53195, 370, 3734, 5899
53196, 370, 3734, 5899
53197, 370, 3734, 5899
53198, 399, 3705, 5928
53199, 371, 3733, 5900
53200, 371, 3733, 5928
53201, 370, 3705, 5899
53202, 370, 3734, 5899
53203, 399, 3733, 5928
53204, 371, 3733, 5900
53205, 399, 3705, 5900
53206, 370, 3705, 5899
53207, 370, 3734, 5899
53208, 370, 3734, 5899
53209, 370, 3734, 5899
53210, 370, 3734, 5899
53211, 370, 3734, 5899
53212, 399, 3705, 5899
53213, 399, 3819, 6013
53214, 371, 3705, 5900
53215, 371, 3733, 5900
53216, 370, 3705, 5899
53217, 399, 3705, 5899
53218, 399, 3705, 5928
53219, 371, 3733, 5900
53220, 399, 3705, 5928
53221, 370, 3705, 5899
53222, 370, 3705, 5899
53223, 370, 3734, 5899
53224, 370, 3705, 5899
53225, 370, 3705, 5899
53226, 370, 3705, 5899
53227, 370, 3734, 5899
53228, 399, 3705, 5899
53229, 371, 3705, 5900
53230, 371, 3733, 5900
53231, 399, 3705, 5928
53232, 370, 3734, 5899
53233, 399, 3705, 5899
53234, 371, 3705, 5900
53235, 371, 3733, 5900
53236, 399, 3705, 5928
53237, 370, 3705, 5899
53238, 370, 3705, 5899
53239, 370, 3734, 5899
53240, 399, 3705, 5899
53241, 399, 3705, 5899
53242, 370, 3734, 5899
53243, 399, 3705, 5899
53244, 371, 3705, 5900
53245, 371, 3733, 5900
53246, 399, 3705, 5928
53247, 370, 3734, 5899
53248, 399, 3705, 5928
53249, 371, 3733, 5900
53250, 371, 3733, 5900
53251, 370, 3734, 5899
53252, 370, 3734, 5899
53253, 370, 3734, 5899
53254, 370, 3734, 5899
53255, 370, 3734, 5899
53256, 399, 3705, 5899
53257, 399, 3705, 5899
53258, 370, 3734, 5899
53259, 399, 3705, 5928
53260, 371, 3733, 5900
53261, 371, 3733, 5900
53262, 399, 3705, 5928
53263, 370, 3734, 5899
53264, 399, 3705, 5928
53265, 371, 3733, 5900
53266, 371, 3733, 5900
53267, 399, 3705, 5900
53268, 370, 3705, 5899
53269, 370, 3705, 5899
53270, 370, 3705, 5899
53271, 370, 3734, 5899
53272, 370, 3705, 5899
53273, 370, 3734, 5899
53274, 370, 3734, 5899
53275, 399, 3705, 5928
53276, 371, 3733, 5900
53277, 399, 3705, 5900
53278, 370, 3705, 5899
53279, 370, 3734, 5899
53280, 371, 3705, 5900
53281, 371, 3733, 5900
53282, 399, 3705, 5900
53283, 399, 3705, 5928
53284, 370, 3705, 5899
53285, 370, 3705, 5899
53286, 370, 3705, 5899
53287, 370, 3734, 5899
53288, 370, 3734, 5899
53289, 399, 3705, 5899
53290, 399, 3705, 5928
53291, 371, 3733, 5900
53292, 371, 3733, 5900
53293, 370, 3705, 5899
53294, 370, 3734, 5899
53295, 399, 3705, 5928
53296, 371, 3733, 5900
53297, 399, 3705, 5900
53298, 399, 3705, 5900
53299, 370, 3705, 5899
53300, 370, 3705, 5899
53301, 370, 3705, 5899
53302, 370, 3705, 5899
53303, 370, 3734, 5899
53304, 370, 3734, 5899
53305, 399, 3705, 5899
53306, 399, 3705, 5928
53307, 371, 3733, 5900
53308, 399, 3705, 5928
53309, 370, 3734, 5899
53310, 399, 3705, 5928
53311, 371, 3876, 6042
53312, 371, 3705, 5900
53313, 371, 3705, 5900
53314, 371, 3733, 5900
53315, 371, 3733, 5900
53316, 399, 3705, 5900
53317, 399, 3705, 5900
53318, 399, 3705, 5900
53319, 399, 3705, 5928
53320, 370, 3705, 5899
53321, 370, 3734, 5899
53322, 370, 3734, 5928
53323, 371, 3733, 5900
53324, 399, 3705, 5928
53325, 370, 3734, 5899
53326, 370, 3734, 5899
53327, 371, 3733, 5900
53328, 371, 3733, 5900
53329, 371, 3733, 5900
53330, 371, 3733, 5900
53331, 399, 3705, 5900
53332, 399, 3705, 5900
53333, 370, 3705, 5871
53334, 399, 3705, 5900
53335, 399, 3705, 5928
53336, 370, 3705, 5899
53337, 370, 3734, 5899
53338, 399, 3705, 5928
53339, 371, 3733, 5900
53340, 399, 3705, 5928
53341, 370, 3734, 5899
53342, 370, 3734, 5899
53343, 371, 3705, 5900
53344, 371, 3733, 5900
53345, 371, 3733, 5900
53346, 371, 3705, 5900
53347, 371, 3733, 5900
53348, 371, 3733, 5900
53349, 399, 3705, 5900
53350, 371, 3733, 5900
53351, 399, 3705, 5928
53352, 370, 3734, 5899
53353, 399, 3705, 5899
53354, 371, 3705, 5900
53355, 371, 3733, 5900
53356, 370, 3734, 5899
53357, 399, 3705, 5899
53358, 371, 3705, 5900
53359, 399, 3905, 6156
53360, 370, 3705, 5899
53361, 370, 3734, 5899
53362, 399, 3705, 5899
53363, 370, 3734, 5899
53364, 370, 3705, 5871
53365, 399, 3705, 5928
53366, 370, 3734, 5899
53367, 370, 3734, 5899
53368, 371, 3733, 5900
53369, 371, 3733, 5928
53370, 370, 3705, 5899
53371, 370, 3762, 5928
53372, 399, 3705, 5900
53373, 399, 3705, 5928
53374, 370, 3734, 5899
53375, 370, 3734, 5928
53376, 371, 3705, 5871
53377, 399, 3733, 5928
53378, 371, 3733, 5900
53379, 371, 3733, 5900
53380, 399, 3705, 5928
53381, 370, 3734, 5899
53382, 399, 3705, 5899
53383, 399, 3733, 5956
53384, 370, 3705, 5899
53385, 370, 3734, 5899
53386, 370, 3734, 5928
53387, 371, 3733, 5928
53388, 370, 3705, 5871
53389, 370, 3734, 5899
53390, 399, 3705, 5899
53391, 399, 3705, 5928
53392, 371, 3733, 5900
53393, 371, 3733, 5900
53394, 371, 3705, 5900
53395, 371, 3733, 5928
53396, 370, 3734, 5899
53397, 370, 3734, 5899
53398, 399, 3705, 5928
53399, 371, 3733, 5928
53400, 370, 3705, 5899
53401, 370, 3734, 5928
53402, 371, 3733, 5900
53403, 399, 3705, 5928
53404, 370, 3734, 5899
53405, 399, 3705, 5928
53406, 371, 3705, 5871
53407, 371, 3733, 5900
53408, 370, 3705, 5871
53409, 370, 3705, 5871
53410, 370, 3705, 5899
53411, 370, 3734, 5899
53412, 371, 3705, 5871
53413, 371, 3733, 5900
53414, 370, 3705, 5899
53415, 370, 3734, 5899
53416, 371, 3733, 5900
53417, 399, 3705, 5928
53418, 370, 3705, 5899
53419, 370, 3734, 5928
53420, 371, 3733, 5900
53421, 371, 3733, 5900
53422, 399, 3705, 5900
53423, 370, 3734, 5899
53424, 370, 3705, 5899
53425, 370, 3734, 5899
53426, 399, 3705, 5899
53427, 399, 3705, 5928
53428, 371, 3733, 5900
53429, 370, 3734, 5899
53430, 399, 3705, 5899
53431, 399, 3733, 5956
53432, 370, 3734, 5899
53433, 399, 3705, 6042
53434, 399, 3705, 5928
53435, 370, 3734, 5899
53436, 371, 3705, 5871
53437, 399, 3733, 5928
53438, 371, 3733, 5900
53439, 371, 3733, 5900
53440, 399, 3705, 5900
53441, 399, 3705, 5928
53442, 370, 3705, 5899
53443, 370, 3734, 5928
53444, 371, 3733, 5900
53445, 399, 3705, 5928
53446, 370, 3734, 5899
53447, 371, 3933, 6498
53448, 456, 4446, 7039
53449, 456, 4446, 7068
53450, 456, 4417, 7011
53451, 427, 4446, 7011
53452, 456, 4418, 7011
53453, 428, 4417, 6983
53454, 456, 4389, 6982
53455, 456, 4446, 7039
53456, 456, 4417, 7011
53457, 456, 4418, 7011
53458, 456, 4617, 7210
53459, 456, 4417, 7039
53460, 456, 4389, 6982
53461, 428, 4446, 7011
53462, 456, 4417, 7011
53463, 456, 4418, 7011
53464, 456, 5016, 9234
53465, 456, 4418, 7011
53466, 456, 4389, 6982
53467, 456, 4417, 7011
53468, 456, 4389, 6982
53469, 456, 4417, 7011
53470, 456, 4418, 7011
53471, 428, 4446, 7011
53472, 456, 4417, 7011
53473, 456, 4418, 7011
53474, 456, 4389, 6983
53475, 427, 4418, 6982
53476, 456, 4389, 6983
53477, 427, 4418, 6982
53478, 428, 4417, 6954
53479, 428, 4446, 7011
53480, 456, 4389, 6982
53481, 428, 4417, 6983
53482, 427, 4418, 6982
53483, 428, 4446, 7011
53484, 456, 4389, 6982
53485, 456, 4418, 7011
53486, 428, 4417, 6983
53487, 427, 4418, 6982
53488, 456, 4389, 6983
53489, 427, 4418, 6982
53490, 456, 4389, 6983
53491, 456, 4418, 7011
53492, 428, 4417, 6954
53493, 456, 4389, 6983
53494, 427, 4418, 6982
53495, 428, 4446, 7011
53496, 456, 4389, 6982
53497, 428, 4446, 7011
53498, 456, 4417, 7011
53499, 456, 4418, 7011
53500, 428, 4417, 6983
53501, 427, 4418, 7011
53502, 456, 4389, 6983
53503, 456, 4418, 7011
53504, 428, 4417, 6983
53505, 456, 4389, 6983
53506, 427, 4418, 6982
53507, 428, 4446, 7011
53508, 456, 4389, 6982
53509, 428, 4446, 7011
53510, 456, 4417, 7011
53511, 456, 4418, 7011
53512, 456, 4418, 7011
53513, 456, 4389, 6954
53514, 428, 4189, 6612
53515, 399, 4047, 6355
53516, 399, 3819, 6042
53517, 399, 3734, 5928
53518, 399, 3733, 5928
53519, 399, 3734, 5928
53520, 399, 3705, 5899
53521, 371, 3733, 5900
53522, 370, 3705, 5899
53523, 370, 3734, 5928
53524, 371, 3733, 5900
53525, 399, 3734, 5928
53526, 399, 3705, 5899
53527, 399, 3733, 5956
53528, 370, 3705, 5899
53529, 370, 3705, 5899
53530, 399, 3962, 6185
53531, 371, 3705, 5871
53532, 371, 3705, 5871
53533, 371, 3705, 5871
53534, 370, 3734, 5899
53535, 399, 3705, 5899
53536, 370, 3734, 5928
53537, 371, 3705, 5900
53538, 371, 3733, 5928
53539, 370, 3734, 5899
53540, 399, 3733, 5928
53541, 370, 3734, 5899
53542, 370, 3734, 5928
53543, 371, 3733, 5900
53544, 371, 3733, 5928
53545, 370, 3734, 5899
53546, 370, 3734, 5899
53547, 399, 3705, 5899
53548, 399, 3733, 5928
53549, 371, 3733, 5900
53550, 399, 3705, 5928
53551, 370, 3734, 5899
53552, 399, 3733, 5928
53553, 370, 3734, 5899
53554, 370, 3734, 5928
53555, 371, 3876, 6042
53556, 399, 3733, 5928
53557, 399, 3705, 5928
53558, 370, 3734, 5899
53559, 399, 3705, 5899
53560, 371, 3733, 5900
53561, 399, 3705, 5900
53562, 399, 3705, 5928
53563, 370, 3705, 5899
53564, 370, 3734, 5899
53565, 371, 3705, 5900
53566, 371, 3733, 5900
53567, 370, 3705, 5899
53568, 370, 3734, 5928
53569, 371, 3733, 5900
53570, 399, 3734, 5928
53571, 399, 3705, 5928
53572, 371, 3733, 5928
53573, 370, 3734, 5899
53574, 370, 3734, 5928
53575, 371, 3733, 5900
53576, 371, 3733, 5928
53577, 370, 3705, 5871
53578, 370, 3734, 5899
53579, 370, 3734, 5899
53580, 370, 3734, 5928
53581, 371, 3733, 5900
53582, 399, 3705, 5928
53583, 399, 3705, 5899
53584, 371, 3733, 5928
53585, 370, 3734, 5899
53586, 399, 3733, 5928
53587, 399, 3705, 5928
53588, 370, 3734, 5928
53589, 371, 3705, 5900
53590, 371, 3733, 5928
53591, 370, 3705, 5899
53592, 370, 3734, 5899
53593, 371, 3705, 5871
53594, 371, 3705, 5900
53595, 371, 3733, 5900
53596, 371, 3733, 5928
53597, 370, 3734, 5899
53598, 371, 3733, 5900
53599, 399, 3705, 5928
53600, 370, 3734, 5928
53601, 371, 3733, 5900
53602, 399, 3734, 5928
53603, 399, 3705, 5899
53604, 371, 3733, 5900
53605, 370, 3705, 5899
53606, 370, 3734, 5899
53607, 399, 3705, 5899
53608, 399, 3705, 5928
53609, 371, 3733, 5900
53610, 371, 3733, 5928
53611, 370, 3734, 5899
53612, 370, 3734, 5928
53613, 371, 3733, 5900
53614, 399, 3734, 5928
53615, 399, 3705, 5899
53616, 371, 3733, 5928
53617, 370, 3734, 5899
53618, 399, 3705, 5928
53619, 371, 3733, 5900
53620, 399, 3734, 5928
53621, 399, 3705, 5899
53622, 399, 3705, 5928
53623, 371, 3733, 5900
53624, 371, 3733, 5928
53625, 370, 3705, 5899
53626, 370, 3734, 5899
53627, 399, 3705, 5899
53628, 371, 3733, 5928
53629, 370, 3734, 5899
53630, 370, 3734, 5928
53631, 371, 3733, 5900
53632, 370, 3734, 5928
53633, 371, 3733, 5900
53634, 399, 3705, 5928
53635, 370, 3734, 5899
53636, 370, 3734, 5928
53637, 371, 3733, 5900
53638, 371, 3733, 5928
53639, 370, 3705, 5871
53640, 370, 3734, 5899
53641, 399, 3705, 5899
53642, 371, 3733, 5900
53643, 399, 3705, 5928
53644, 370, 3734, 5928
53645, 371, 3733, 5900
53646, 399, 3705, 5928
53647, 399, 3705, 5928
53648, 371, 3733, 5928
53649, 370, 3734, 5899
53650, 370, 3734, 5928
53651, 371, 3705, 5900
53652, 371, 3733, 5928
53653, 370, 3734, 5899
53654, 370, 3734, 5899
53655, 399, 3705, 5899
53656, 399, 3733, 5928
53657, 399, 3705, 5900
53658, 370, 3734, 5899
53659, 399, 3705, 5899
53660, 371, 3733, 5928
53661, 370, 3734, 5899
53662, 399, 3705, 5928
53663, 399, 3705, 5900
53664, 370, 3734, 5928
53665, 371, 3733, 5900
53666, 371, 3733, 5900
53667, 370, 3705, 5871
53668, 370, 3734, 5899
53669, 371, 3705, 5871
53670, 371, 3705, 5900
53671, 371, 3733, 5900
53672, 371, 3733, 5928
53673, 370, 3734, 5899
53674, 399, 3705, 5928
53675, 371, 3733, 5900
