trial,hw_to_kernel,kernel_to_user,total
12931, 371, 342, 741
12932, 370, 342, 741
12933, 371, 342, 770
12934, 369, 342, 768
12935, 370, 342, 741
12936, 371, 342, 741
12937, 370, 342, 741
12938, 371, 342, 770
12939, 342, 342, 741
12940, 370, 342, 741
12941, 371, 342, 741
12942, 370, 342, 741
12943, 371, 342, 770
12944, 371, 342, 741
12945, 370, 342, 741
12946, 371, 342, 741
12947, 370, 342, 741
12948, 371, 342, 741
12949, 370, 342, 769
12950, 370, 342, 741
12951, 371, 342, 741
12952, 370, 342, 741
12953, 371, 342, 741
12954, 371, 342, 741
12955, 370, 342, 741
12956, 371, 342, 741
12957, 370, 342, 769
12958, 370, 342, 741
12959, 371, 342, 741
12960, 370, 342, 741
12961, 371, 342, 741
12962, 370, 342, 769
12963, 370, 342, 741
12964, 371, 342, 741
12965, 370, 342, 741
12966, 371, 342, 741
12967, 370, 342, 741
12968, 371, 342, 770
12969, 371, 342, 741
12970, 370, 342, 741
12971, 371, 342, 770
12972, 371, 342, 741
12973, 370, 342, 741
12974, 371, 342, 741
12975, 370, 342, 769
12976, 370, 342, 741
12977, 371, 342, 741
12978, 370, 342, 741
12979, 371, 342, 741
12980, 370, 342, 769
12981, 342, 342, 741
12982, 371, 342, 741
12983, 370, 342, 741
12984, 371, 342, 741
12985, 370, 342, 741
12986, 370, 342, 741
12987, 371, 342, 741
12988, 370, 342, 769
12989, 370, 314, 741
12990, 371, 342, 741
12991, 370, 342, 741
12992, 371, 342, 741
12993, 370, 342, 769
12994, 370, 342, 741
12995, 371, 342, 741
12996, 370, 342, 741
12997, 371, 342, 741
12998, 370, 342, 741
12999, 371, 342, 770
13000, 371, 342, 741
13001, 370, 342, 741
13002, 371, 342, 741
13003, 370, 342, 769
13004, 370, 342, 741
13005, 371, 342, 741
13006, 370, 342, 741
13007, 371, 342, 741
13008, 370, 342, 769
13009, 370, 314, 741
13010, 371, 342, 741
13011, 370, 342, 741
13012, 371, 342, 741
13013, 370, 342, 741
13014, 371, 342, 741
13015, 370, 342, 769
13016, 370, 342, 741
13017, 371, 342, 741
13018, 370, 342, 741
13019, 371, 342, 770
13020, 371, 342, 741
13021, 370, 342, 741
13022, 371, 342, 741
13023, 370, 342, 741
13024, 371, 342, 770
13025, 371, 313, 741
13026, 370, 342, 741
13027, 371, 342, 741
13028, 370, 342, 741
13029, 371, 342, 741
13030, 370, 342, 741
13031, 371, 342, 770
13032, 342, 342, 741
13033, 370, 342, 741
13034, 371, 342, 741
13035, 370, 342, 769
13036, 370, 342, 741
13037, 371, 342, 741
13038, 370, 342, 741
13039, 371, 342, 741
13040, 370, 342, 741
13041, 371, 342, 770
13042, 342, 342, 741
13043, 370, 342, 741
13044, 371, 342, 741
13045, 370, 342, 741
13046, 371, 342, 741
13047, 370, 342, 741
13048, 371, 342, 741
13049, 370, 342, 769
13050, 370, 342, 741
13051, 371, 342, 741
13052, 370, 342, 769
13053, 342, 342, 741
13054, 371, 342, 741
13055, 370, 342, 741
13056, 371, 342, 741
13057, 370, 342, 741
13058, 371, 342, 741
13059, 370, 342, 769
13060, 370, 342, 741
13061, 371, 342, 741
13062, 370, 342, 741
13063, 371, 342, 741
13064, 370, 342, 741
13065, 371, 342, 770
13066, 371, 342, 741
13067, 370, 342, 741
13068, 371, 342, 770
13069, 371, 342, 741
13070, 370, 342, 741
13071, 371, 342, 741
13072, 370, 342, 741
13073, 371, 342, 770
13074, 342, 342, 741
13075, 370, 342, 741
13076, 371, 342, 741
13077, 370, 342, 741
13078, 371, 342, 741
13079, 370, 342, 769
13080, 370, 342, 741
13081, 371, 342, 741
13082, 399, 342, 770
13083, 371, 342, 741
13084, 370, 342, 769
13085, 370, 342, 769
13086, 371, 342, 741
13087, 370, 342, 741
13088, 371, 342, 741
13089, 370, 342, 741
13090, 371, 342, 770
13091, 371, 342, 741
13092, 370, 342, 741
13093, 371, 342, 741
13094, 370, 342, 741
13095, 371, 342, 741
13096, 370, 342, 741
13097, 371, 342, 770
13098, 369, 342, 768
13099, 370, 342, 741
13100, 371, 342, 741
13101, 370, 342, 741
13102, 371, 342, 741
13103, 370, 342, 769
13104, 370, 342, 741
13105, 371, 342, 741
13106, 370, 342, 741
13107, 371, 342, 741
13108, 370, 342, 741
13109, 371, 342, 770
13110, 369, 342, 768
13111, 370, 342, 769
13112, 371, 342, 741
13113, 370, 342, 741
13114, 371, 342, 741
13115, 370, 342, 741
13116, 371, 342, 741
13117, 370, 342, 769
13118, 342, 342, 741
13119, 371, 342, 741
13120, 370, 342, 741
13121, 371, 342, 741
13122, 370, 342, 741
13123, 371, 342, 741
13124, 370, 342, 741
13125, 371, 342, 770
13126, 342, 342, 741
13127, 370, 342, 769
13128, 371, 313, 741
13129, 370, 342, 741
13130, 371, 342, 741
13131, 370, 342, 741
13132, 371, 342, 741
13133, 370, 342, 741
13134, 371, 342, 770
13135, 369, 342, 768
13136, 370, 342, 741
13137, 371, 342, 741
13138, 370, 342, 741
13139, 371, 342, 741
13140, 370, 342, 741
13141, 371, 342, 741
13142, 370, 342, 741
13143, 371, 342, 741
13144, 370, 342, 741
13145, 371, 342, 770
13146, 342, 342, 741
13147, 370, 342, 741
13148, 371, 342, 741
13149, 370, 342, 741
13150, 371, 342, 741
13151, 370, 342, 741
13152, 371, 342, 741
13153, 370, 342, 769
13154, 370, 314, 741
13155, 371, 342, 741
13156, 370, 342, 741
13157, 371, 342, 741
13158, 370, 342, 741
13159, 371, 342, 741
13160, 370, 342, 741
13161, 371, 342, 741
13162, 370, 342, 741
13163, 371, 342, 741
13164, 370, 342, 769
13165, 370, 314, 741
13166, 371, 342, 741
13167, 370, 342, 741
13168, 371, 342, 741
13169, 370, 342, 741
13170, 371, 342, 770
13171, 369, 342, 768
13172, 342, 342, 741
13173, 371, 342, 741
13174, 342, 342, 741
13175, 371, 342, 741
13176, 370, 342, 741
13177, 371, 342, 741
13178, 370, 342, 741
13179, 371, 342, 741
13180, 370, 342, 769
13181, 370, 342, 769
13182, 371, 342, 741
13183, 370, 342, 741
13184, 371, 342, 741
13185, 370, 342, 741
13186, 371, 342, 770
13187, 342, 342, 741
13188, 370, 314, 741
13189, 371, 342, 741
13190, 370, 342, 741
13191, 371, 342, 741
13192, 370, 342, 741
13193, 371, 342, 741
13194, 370, 342, 769
13195, 342, 342, 741
13196, 371, 342, 741
13197, 370, 342, 741
13198, 371, 342, 741
13199, 370, 342, 741
13200, 371, 342, 770
13201, 371, 342, 741
13202, 370, 342, 741
13203, 371, 342, 741
13204, 370, 342, 741
13205, 371, 342, 741
13206, 370, 342, 741
13207, 371, 342, 741
13208, 370, 342, 769
13209, 370, 342, 741
13210, 371, 342, 741
13211, 370, 342, 741
13212, 371, 342, 741
13213, 370, 342, 769
13214, 370, 342, 741
13215, 371, 342, 741
13216, 370, 342, 741
13217, 371, 342, 741
13218, 370, 342, 769
13219, 342, 342, 741
13220, 371, 342, 741
13221, 370, 342, 741
13222, 371, 342, 741
13223, 370, 342, 741
13224, 371, 342, 741
13225, 370, 342, 741
13226, 371, 342, 770
13227, 371, 313, 741
13228, 370, 342, 741
13229, 371, 342, 741
13230, 370, 342, 741
13231, 371, 342, 741
13232, 370, 342, 769
13233, 370, 314, 741
13234, 371, 342, 741
13235, 370, 342, 741
13236, 371, 342, 741
13237, 370, 342, 741
13238, 371, 342, 741
13239, 370, 342, 741
13240, 371, 342, 741
13241, 370, 342, 769
13242, 370, 342, 769
13243, 371, 313, 741
13244, 370, 342, 741
13245, 371, 342, 741
13246, 370, 342, 741
13247, 371, 342, 741
13248, 370, 342, 741
13249, 371, 342, 741
13250, 370, 342, 769
13251, 370, 314, 741
13252, 342, 342, 741
13253, 399, 342, 769
13254, 370, 342, 741
13255, 371, 342, 741
13256, 370, 342, 741
13257, 371, 342, 770
13258, 342, 342, 741
13259, 370, 342, 741
13260, 371, 342, 741
13261, 370, 342, 741
13262, 371, 342, 741
13263, 370, 342, 741
13264, 371, 342, 741
13265, 370, 342, 741
13266, 371, 342, 770
13267, 371, 313, 741
13268, 370, 342, 741
13269, 371, 342, 741
13270, 370, 342, 741
13271, 371, 342, 741
13272, 370, 342, 741
13273, 371, 342, 741
13274, 370, 342, 769
13275, 370, 314, 741
13276, 371, 342, 741
13277, 370, 342, 741
13278, 371, 342, 741
13279, 370, 342, 741
13280, 371, 342, 741
13281, 370, 342, 769
13282, 370, 342, 769
13283, 371, 342, 741
13284, 370, 342, 741
13285, 371, 342, 741
13286, 370, 342, 741
13287, 371, 342, 741
13288, 370, 342, 769
13289, 370, 314, 741
13290, 371, 342, 741
13291, 370, 342, 741
13292, 371, 342, 741
13293, 370, 342, 741
13294, 371, 342, 770
13295, 342, 342, 741
13296, 370, 342, 741
13297, 371, 342, 741
13298, 370, 342, 741
13299, 371, 342, 741
13300, 370, 342, 769
13301, 370, 342, 769
13302, 371, 342, 741
13303, 370, 342, 741
13304, 371, 342, 741
13305, 370, 342, 741
13306, 371, 342, 770
13307, 371, 313, 741
13308, 370, 342, 741
13309, 371, 342, 741
13310, 370, 342, 741
13311, 371, 342, 741
13312, 370, 342, 769
13313, 342, 342, 741
13314, 371, 342, 741
13315, 370, 342, 741
13316, 371, 342, 741
13317, 370, 342, 741
13318, 371, 342, 770
13319, 371, 342, 741
13320, 370, 342, 741
13321, 371, 342, 741
13322, 370, 342, 741
13323, 371, 342, 741
13324, 370, 342, 769
13325, 370, 342, 741
13326, 371, 342, 741
13327, 370, 342, 741
13328, 371, 342, 741
13329, 370, 342, 769
13330, 370, 342, 769
13331, 371, 342, 741
13332, 370, 342, 741
13333, 371, 342, 741
13334, 370, 342, 741
13335, 371, 342, 770
13336, 371, 313, 741
13337, 370, 342, 741
13338, 371, 342, 741
13339, 370, 342, 741
13340, 371, 342, 741
13341, 370, 342, 769
13342, 342, 342, 741
13343, 371, 342, 741
13344, 370, 342, 741
13345, 371, 342, 741
13346, 370, 342, 741
13347, 371, 342, 741
13348, 370, 342, 741
13349, 371, 342, 770
13350, 369, 342, 768
13351, 370, 342, 741
13352, 371, 342, 741
13353, 370, 342, 741
13354, 371, 342, 741
13355, 370, 342, 741
13356, 371, 342, 741
13357, 370, 342, 769
13358, 370, 314, 741
13359, 371, 342, 741
13360, 370, 342, 741
13361, 371, 342, 741
13362, 370, 342, 741
13363, 371, 342, 741
13364, 370, 342, 741
13365, 371, 342, 770
13366, 371, 313, 741
13367, 370, 342, 741
13368, 371, 342, 741
13369, 370, 342, 741
13370, 371, 342, 741
13371, 370, 342, 741
13372, 371, 342, 741
13373, 370, 342, 769
13374, 370, 314, 741
13375, 371, 342, 741
13376, 370, 342, 741
13377, 371, 342, 741
13378, 370, 342, 741
13379, 371, 342, 741
13380, 370, 342, 741
13381, 371, 342, 770
13382, 342, 342, 741
13383, 370, 342, 741
13384, 371, 342, 741
13385, 370, 342, 741
13386, 371, 342, 741
13387, 370, 342, 741
13388, 371, 342, 741
13389, 370, 342, 769
13390, 342, 342, 741
13391, 371, 342, 741
13392, 370, 342, 741
13393, 371, 342, 741
13394, 370, 342, 741
13395, 371, 342, 741
13396, 370, 342, 741
13397, 371, 342, 770
13398, 342, 342, 741
13399, 370, 342, 741
13400, 371, 342, 741
13401, 370, 342, 741
13402, 371, 342, 741
13403, 370, 342, 741
13404, 371, 342, 770
13405, 371, 342, 741
13406, 370, 342, 741
13407, 371, 342, 741
13408, 370, 342, 741
13409, 371, 342, 741
13410, 370, 342, 769
13411, 370, 342, 769
13412, 371, 342, 741
13413, 370, 342, 741
13414, 371, 342, 741
13415, 370, 342, 741
13416, 371, 342, 770
13417, 369, 342, 768
13418, 370, 342, 741
13419, 371, 342, 741
13420, 370, 342, 741
13421, 371, 342, 741
13422, 370, 342, 769
13423, 399, 342, 770
13424, 371, 342, 741
13425, 370, 342, 741
13426, 371, 342, 770
13427, 342, 342, 741
13428, 370, 342, 741
13429, 371, 342, 741
13430, 370, 342, 741
13431, 371, 342, 741
13432, 370, 342, 769
13433, 370, 342, 741
13434, 371, 342, 741
13435, 370, 342, 769
13436, 370, 342, 741
13437, 371, 342, 741
13438, 370, 342, 741
13439, 371, 342, 770
13440, 371, 342, 741
13441, 370, 342, 741
13442, 371, 342, 741
13443, 370, 342, 741
13444, 371, 342, 770
13445, 371, 313, 741
13446, 370, 342, 741
13447, 371, 342, 741
13448, 370, 342, 741
13449, 371, 342, 741
13450, 371, 342, 741
13451, 370, 342, 741
13452, 371, 342, 741
13453, 370, 342, 769
13454, 370, 342, 741
13455, 371, 342, 741
13456, 370, 342, 741
13457, 371, 342, 741
13458, 370, 342, 769
13459, 342, 342, 741
13460, 371, 342, 741
13461, 370, 342, 741
13462, 371, 342, 741
13463, 370, 342, 741
13464, 371, 342, 741
13465, 370, 342, 769
13466, 370, 342, 741
13467, 371, 342, 741
13468, 370, 342, 769
13469, 370, 342, 741
13470, 371, 342, 741
13471, 370, 342, 741
13472, 371, 342, 741
13473, 370, 342, 741
13474, 371, 342, 770
13475, 342, 342, 741
13476, 370, 342, 741
13477, 371, 342, 741
13478, 370, 342, 741
13479, 371, 342, 741
13480, 370, 342, 741
13481, 371, 342, 741
13482, 371, 342, 741
13483, 370, 342, 741
13484, 371, 342, 741
13485, 370, 342, 769
13486, 370, 342, 741
13487, 371, 342, 741
13488, 370, 342, 741
13489, 371, 342, 741
13490, 370, 342, 741
13491, 371, 342, 741
13492, 370, 342, 769
13493, 370, 314, 741
13494, 371, 342, 741
13495, 370, 342, 741
13496, 371, 342, 741
13497, 370, 342, 741
13498, 370, 314, 741
13499, 371, 342, 741
13500, 370, 342, 741
13501, 371, 342, 741
13502, 370, 342, 769
13503, 342, 342, 741
13504, 371, 342, 741
13505, 370, 342, 741
13506, 371, 342, 741
13507, 370, 342, 741
13508, 371, 342, 741
13509, 370, 342, 741
13510, 371, 342, 770
13511, 371, 342, 741
13512, 370, 342, 741
13513, 371, 342, 741
13514, 370, 342, 769
13515, 342, 342, 741
13516, 371, 342, 741
13517, 370, 342, 741
13518, 371, 342, 741
13519, 370, 342, 741
13520, 371, 342, 770
13521, 371, 342, 741
13522, 370, 342, 741
13523, 371, 342, 741
13524, 370, 342, 741
13525, 371, 342, 741
13526, 370, 342, 769
13527, 370, 342, 741
13528, 371, 342, 741
13529, 370, 342, 741
13530, 371, 342, 770
13531, 371, 342, 741
13532, 370, 342, 741
13533, 371, 342, 741
13534, 370, 342, 769
13535, 370, 342, 741
13536, 371, 342, 741
13537, 370, 342, 741
13538, 371, 342, 741
13539, 370, 342, 769
13540, 370, 342, 769
13541, 371, 342, 741
13542, 370, 342, 741
13543, 371, 342, 741
13544, 370, 342, 741
13545, 371, 342, 770
13546, 371, 342, 741
13547, 370, 342, 769
13548, 370, 342, 769
13549, 371, 342, 741
13550, 370, 342, 741
13551, 371, 342, 741
13552, 370, 342, 769
13553, 370, 342, 741
13554, 371, 342, 741
13555, 370, 342, 741
13556, 371, 342, 741
13557, 370, 342, 769
13558, 370, 342, 769
13559, 371, 342, 741
13560, 370, 342, 741
13561, 371, 342, 741
13562, 371, 342, 741
13563, 370, 342, 741
13564, 371, 342, 741
13565, 370, 342, 769
13566, 370, 342, 741
13567, 371, 342, 741
13568, 370, 342, 741
13569, 371, 342, 741
13570, 370, 342, 741
13571, 371, 342, 770
13572, 371, 342, 741
13573, 370, 342, 741
13574, 371, 342, 741
13575, 370, 342, 741
13576, 371, 342, 741
13577, 370, 342, 769
13578, 370, 342, 741
13579, 371, 342, 741
13580, 370, 342, 769
13581, 370, 342, 741
13582, 371, 342, 741
13583, 370, 342, 741
13584, 371, 342, 741
13585, 370, 342, 741
13586, 371, 342, 770
13587, 371, 313, 741
13588, 370, 342, 741
13589, 371, 342, 741
13590, 370, 342, 741
13591, 371, 342, 741
13592, 370, 342, 741
13593, 371, 342, 770
13594, 370, 342, 741
13595, 371, 342, 741
13596, 370, 342, 741
13597, 371, 342, 770
13598, 342, 342, 741
13599, 370, 342, 741
13600, 371, 342, 741
13601, 370, 342, 741
13602, 371, 342, 741
13603, 370, 342, 741
13604, 371, 342, 741
13605, 370, 342, 741
13606, 371, 342, 770
13607, 342, 342, 741
13608, 370, 342, 741
13609, 371, 342, 741
13610, 370, 342, 741
13611, 371, 342, 741
13612, 370, 342, 741
13613, 371, 342, 741
13614, 370, 342, 769
13615, 370, 342, 741
13616, 371, 342, 741
13617, 370, 342, 741
13618, 371, 342, 741
13619, 370, 342, 741
13620, 371, 342, 741
13621, 370, 342, 741
13622, 371, 342, 741
13623, 370, 342, 769
13624, 370, 342, 769
13625, 371, 342, 741
13626, 370, 342, 741
13627, 371, 342, 741
13628, 370, 342, 741
13629, 371, 342, 741
13630, 370, 342, 769
13631, 370, 342, 741
13632, 371, 342, 741
13633, 370, 342, 741
13634, 371, 342, 741
13635, 370, 342, 741
13636, 371, 342, 741
13637, 370, 342, 769
13638, 342, 342, 741
13639, 371, 342, 741
13640, 370, 342, 741
13641, 371, 342, 741
13642, 370, 342, 741
13643, 371, 342, 741
13644, 370, 342, 769
13645, 370, 342, 741
13646, 371, 342, 741
13647, 370, 342, 741
13648, 371, 342, 741
13649, 370, 342, 769
13650, 342, 342, 741
13651, 371, 342, 741
13652, 370, 342, 741
13653, 371, 342, 741
13654, 370, 342, 741
13655, 371, 342, 741
13656, 370, 342, 741
13657, 371, 342, 770
13658, 371, 342, 741
13659, 370, 342, 741
13660, 371, 342, 741
13661, 370, 342, 741
13662, 371, 342, 770
13663, 342, 342, 741
13664, 370, 342, 741
13665, 371, 342, 741
13666, 370, 342, 741
13667, 371, 342, 770
13668, 369, 342, 768
13669, 342, 342, 741
13670, 342, 342, 741
13671, 370, 342, 741
13672, 371, 342, 741
13673, 370, 342, 741
13674, 371, 342, 741
13675, 370, 342, 769
13676, 370, 342, 741
13677, 371, 342, 741
13678, 370, 342, 741
13679, 371, 342, 741
13680, 370, 342, 741
13681, 371, 342, 770
13682, 371, 342, 741
13683, 370, 342, 741
13684, 371, 342, 741
13685, 370, 342, 741
13686, 371, 342, 741
13687, 370, 342, 741
13688, 371, 342, 741
13689, 370, 342, 741
13690, 371, 342, 770
13691, 369, 342, 768
13692, 370, 342, 741
13693, 371, 342, 741
13694, 370, 342, 741
13695, 371, 342, 741
13696, 370, 342, 741
13697, 371, 342, 770
13698, 371, 313, 741
13699, 370, 342, 741
13700, 371, 342, 741
13701, 370, 342, 741
13702, 371, 342, 741
13703, 370, 342, 741
13704, 371, 342, 741
13705, 370, 342, 741
13706, 371, 342, 741
13707, 370, 342, 769
13708, 370, 342, 741
13709, 371, 342, 741
13710, 370, 342, 741
13711, 371, 342, 741
13712, 370, 342, 741
13713, 371, 342, 741
13714, 370, 342, 769
13715, 370, 314, 741
13716, 371, 313, 741
13717, 370, 342, 741
13718, 342, 342, 741
13719, 370, 342, 741
13720, 371, 342, 741
13721, 370, 342, 741
13722, 371, 342, 741
13723, 370, 342, 741
13724, 371, 342, 770
13725, 369, 342, 768
13726, 370, 342, 741
13727, 371, 342, 741
13728, 370, 342, 741
13729, 371, 342, 741
13730, 370, 342, 741
13731, 371, 342, 741
13732, 370, 342, 741
13733, 371, 342, 770
13734, 342, 342, 713
13735, 371, 342, 770
13736, 342, 342, 741
13737, 370, 342, 741
13738, 371, 342, 741
13739, 370, 342, 741
13740, 371, 342, 741
13741, 370, 342, 741
13742, 371, 342, 770
13743, 342, 342, 741
13744, 370, 342, 741
13745, 371, 342, 741
13746, 370, 342, 741
13747, 371, 342, 741
13748, 370, 342, 741
13749, 371, 342, 770
13750, 342, 342, 741
13751, 370, 342, 769
13752, 371, 342, 741
13753, 370, 342, 741
13754, 371, 342, 741
13755, 370, 342, 741
13756, 371, 342, 741
13757, 370, 342, 769
13758, 370, 342, 741
13759, 371, 342, 741
13760, 370, 342, 741
13761, 371, 342, 741
13762, 370, 342, 769
13763, 370, 342, 741
13764, 371, 342, 741
13765, 399, 342, 769
13766, 370, 342, 741
13767, 371, 342, 741
13768, 370, 342, 741
13769, 371, 342, 741
13770, 370, 342, 741
13771, 371, 342, 741
13772, 370, 314, 741
13773, 371, 342, 741
13774, 370, 342, 741
13775, 371, 342, 741
13776, 370, 342, 769
13777, 370, 342, 741
13778, 371, 342, 741
13779, 370, 342, 741
13780, 371, 342, 741
13781, 370, 342, 741
13782, 371, 342, 770
13783, 371, 342, 741
13784, 370, 342, 741
13785, 371, 342, 741
13786, 370, 342, 741
13787, 371, 342, 770
13788, 342, 342, 741
13789, 370, 342, 741
13790, 371, 342, 741
13791, 370, 342, 741
13792, 371, 342, 741
13793, 370, 342, 769
13794, 370, 314, 741
13795, 371, 342, 741
13796, 370, 342, 741
13797, 371, 342, 741
13798, 370, 342, 741
13799, 371, 342, 770
13800, 342, 342, 741
13801, 370, 342, 741
13802, 371, 342, 741
13803, 370, 342, 741
13804, 371, 342, 741
13805, 370, 342, 741
13806, 371, 342, 770
13807, 371, 342, 741
13808, 370, 342, 741
13809, 371, 342, 741
13810, 370, 342, 741
13811, 371, 342, 741
13812, 370, 342, 741
13813, 371, 342, 770
13814, 371, 313, 741
13815, 370, 342, 741
13816, 371, 342, 741
13817, 370, 342, 741
13818, 371, 342, 741
13819, 370, 342, 741
13820, 371, 342, 741
13821, 371, 313, 741
13822, 370, 342, 741
13823, 371, 342, 741
13824, 370, 342, 741
13825, 371, 342, 741
13826, 370, 342, 741
13827, 371, 342, 770
13828, 369, 342, 768
13829, 370, 342, 741
13830, 371, 342, 741
13831, 370, 342, 741
13832, 371, 342, 741
13833, 370, 342, 741
13834, 371, 342, 741
13835, 370, 342, 769
13836, 342, 342, 741
13837, 371, 342, 741
13838, 370, 342, 741
13839, 371, 342, 741
13840, 370, 342, 741
13841, 371, 342, 741
13842, 370, 342, 769
13843, 342, 342, 741
13844, 371, 342, 741
13845, 370, 342, 741
13846, 371, 342, 741
13847, 370, 342, 741
13848, 371, 342, 741
13849, 370, 342, 741
13850, 371, 342, 770
13851, 371, 313, 741
13852, 342, 342, 741
13853, 371, 342, 741
13854, 370, 342, 741
13855, 371, 342, 741
13856, 370, 342, 769
13857, 370, 342, 741
13858, 342, 342, 741
13859, 370, 342, 741
13860, 371, 342, 741
13861, 370, 342, 741
13862, 371, 342, 741
13863, 370, 342, 769
13864, 370, 314, 741
13865, 371, 342, 741
13866, 370, 342, 741
13867, 371, 342, 741
13868, 370, 342, 741
13869, 371, 342, 770
13870, 371, 342, 741
13871, 370, 342, 741
13872, 371, 342, 741
13873, 370, 342, 741
13874, 371, 342, 770
13875, 369, 342, 768
13876, 370, 342, 741
13877, 371, 342, 741
13878, 370, 342, 741
13879, 371, 342, 741
13880, 370, 342, 769
13881, 370, 342, 741
13882, 371, 342, 741
13883, 370, 342, 741
13884, 371, 342, 741
13885, 370, 342, 769
13886, 370, 342, 741
13887, 371, 342, 741
13888, 370, 342, 741
13889, 371, 342, 741
13890, 370, 342, 769
13891, 370, 342, 769
13892, 371, 342, 741
13893, 370, 342, 741
13894, 371, 342, 741
13895, 370, 342, 741
13896, 371, 342, 770
13897, 371, 342, 741
13898, 370, 342, 741
13899, 371, 342, 741
13900, 370, 342, 741
13901, 371, 342, 770
13902, 371, 342, 741
13903, 370, 342, 741
13904, 371, 342, 741
13905, 370, 342, 741
13906, 371, 342, 770
13907, 342, 342, 741
13908, 370, 342, 741
13909, 371, 342, 741
13910, 370, 342, 741
13911, 371, 342, 741
13912, 370, 342, 769
13913, 342, 342, 741
13914, 371, 342, 741
13915, 370, 342, 741
13916, 371, 342, 741
13917, 370, 342, 741
13918, 371, 342, 770
13919, 342, 342, 741
13920, 370, 342, 741
13921, 371, 342, 741
13922, 370, 342, 741
13923, 371, 342, 741
13924, 370, 342, 741
13925, 371, 342, 770
13926, 371, 313, 741
13927, 370, 342, 741
13928, 371, 342, 741
13929, 370, 342, 741
13930, 371, 342, 741
13931, 370, 342, 741
13932, 371, 342, 741
13933, 371, 342, 741
13934, 370, 342, 741
13935, 370, 342, 741
13936, 371, 342, 770
13937, 342, 342, 741
13938, 370, 342, 741
13939, 371, 342, 741
13940, 370, 342, 741
13941, 371, 342, 741
13942, 370, 342, 741
13943, 371, 342, 741
13944, 370, 342, 741
13945, 371, 342, 741
13946, 370, 342, 769
13947, 370, 342, 769
13948, 371, 342, 741
13949, 370, 342, 741
13950, 371, 342, 741
13951, 370, 342, 741
13952, 371, 342, 741
13953, 370, 342, 769
13954, 370, 314, 741
13955, 371, 342, 741
13956, 370, 342, 741
13957, 371, 342, 741
13958, 370, 342, 741
13959, 371, 342, 741
13960, 370, 342, 741
13961, 371, 342, 770
13962, 342, 342, 741
13963, 370, 342, 741
13964, 371, 342, 741
13965, 370, 342, 741
13966, 371, 342, 741
13967, 370, 342, 769
13968, 342, 342, 741
13969, 371, 342, 741
13970, 370, 342, 741
13971, 371, 342, 741
13972, 370, 342, 741
13973, 371, 342, 741
13974, 370, 342, 769
13975, 370, 342, 741
13976, 371, 342, 741
13977, 370, 684, 1140
13978, 741, 684, 1482
13979, 741, 684, 1510
13980, 627, 342, 998
13981, 371, 342, 741
13982, 370, 342, 741
13983, 371, 342, 741
13984, 370, 342, 769
13985, 370, 342, 769
13986, 371, 342, 741
13987, 370, 342, 741
13988, 371, 342, 741
13989, 370, 342, 741
13990, 371, 342, 770
13991, 342, 342, 741
13992, 370, 342, 741
13993, 371, 342, 741
13994, 370, 342, 741
13995, 371, 342, 770
13996, 342, 342, 741
13997, 370, 342, 741
13998, 371, 342, 741
13999, 370, 342, 741
14000, 371, 342, 741
14001, 370, 342, 769
14002, 370, 342, 741
14003, 371, 342, 741
14004, 370, 342, 741
14005, 371, 342, 741
14006, 370, 342, 741
14007, 371, 342, 770
14008, 371, 342, 741
14009, 370, 342, 741
14010, 371, 342, 741
14011, 370, 342, 769
14012, 342, 342, 741
14013, 371, 342, 741
14014, 370, 342, 741
14015, 371, 342, 741
14016, 370, 342, 741
14017, 371, 342, 770
14018, 371, 313, 741
14019, 370, 342, 741
14020, 371, 342, 741
14021, 370, 342, 741
14022, 371, 342, 741
14023, 370, 342, 769
14024, 342, 342, 741
14025, 371, 342, 741
14026, 370, 342, 741
14027, 371, 342, 741
14028, 370, 342, 741
14029, 371, 342, 741
14030, 370, 342, 741
14031, 371, 342, 770
14032, 371, 342, 741
14033, 370, 342, 741
14034, 371, 342, 741
14035, 370, 342, 741
14036, 371, 342, 741
14037, 370, 342, 741
14038, 371, 342, 770
14039, 371, 313, 741
14040, 370, 342, 741
14041, 371, 342, 741
14042, 370, 342, 741
14043, 371, 342, 741
14044, 370, 342, 769
14045, 370, 314, 741
14046, 371, 342, 741
14047, 370, 342, 741
14048, 371, 342, 741
14049, 370, 342, 741
14050, 371, 342, 741
14051, 370, 342, 769
14052, 342, 342, 741
14053, 371, 313, 741
14054, 370, 342, 741
14055, 371, 342, 741
14056, 370, 342, 741
14057, 371, 342, 741
14058, 370, 342, 741
14059, 371, 342, 770
14060, 371, 342, 741
14061, 370, 342, 741
14062, 371, 342, 741
14063, 370, 342, 741
14064, 371, 342, 741
14065, 370, 342, 741
14066, 371, 342, 770
14067, 369, 342, 768
14068, 370, 314, 741
14069, 371, 342, 741
14070, 370, 342, 741
14071, 371, 342, 741
14072, 370, 342, 741
14073, 371, 342, 741
14074, 370, 342, 741
14075, 371, 342, 770
14076, 371, 342, 741
14077, 370, 342, 741
14078, 371, 342, 741
14079, 370, 342, 741
14080, 371, 342, 741
14081, 370, 342, 769
14082, 370, 342, 741
14083, 371, 342, 741
14084, 370, 342, 741
14085, 371, 342, 741
14086, 370, 342, 741
14087, 371, 342, 770
14088, 342, 342, 741
14089, 370, 342, 741
14090, 371, 342, 741
14091, 370, 342, 741
14092, 371, 342, 770
14093, 342, 342, 741
14094, 370, 342, 741
