time, instructions, freed, alive, gc_latency (us)
18540000, 1783043, 2180872, 94859, 1058913
18550000, 1779914, 2393378, 95700, 1100678
18560000, 1789154, 2183114, 100604, 1039508
18570000, 1768695, 2319987, 95456, 1079563
18580000, 1782266, 2237425, 100763, 1056065
18590000, 1800415, 2284150, 93313, 1098320
18600000, 1753788, 2277183, 100858, 1087733
18610000, 1796791, 2258453, 90279, 1053925
18620000, 1776898, 2335143, 95748, 1068515
18630000, 1782491, 2199323, 95722, 1037836
18640000, 1767698, 2346412, 100884, 1126311
18650000, 1786816, 2180459, 95709, 1030066
18660000, 1772888, 2358028, 100890, 1108578
18670000, 1785719, 2183321, 97231, 1025095
18680000, 1791575, 2377798, 100894, 1076698
18690000, 1765989, 2193050, 94022, 1041727
18700000, 1775460, 2383391, 94601, 1102444
18710000, 1786315, 2182928, 100118, 1033416
18720000, 1772145, 2383037, 95704, 1119928
18730000, 1781743, 2177854, 100610, 1030979
18740000, 1797310, 2332683, 95698, 1087628
18750000, 1751100, 2221180, 100771, 1056414
18760000, 1796140, 2281764, 88441, 1066035
18770000, 1775884, 2308812, 95793, 1075687
18780000, 1792565, 2238335, 95519, 1068601
18790000, 1768398, 2327805, 100856, 1069242
18800000, 1804270, 2227863, 95722, 1046697
18810000, 1745375, 2319180, 100888, 1107811
18820000, 1791772, 2183873, 95708, 1028401
18830000, 1781639, 2371276, 100896, 1098098
18840000, 1789908, 2198991, 92566, 1048412
18850000, 1786605, 2368163, 95725, 1086616
18860000, 1790538, 2218989, 99558, 1038768
18870000, 1756513, 2365411, 95396, 1098432
18880000, 1786420, 2180439, 100228, 1047396
18890000, 1779774, 2402590, 88069, 1105236
18900000, 1782211, 2169827, 100683, 1032059
18910000, 1808252, 2320484, 90572, 1075146
18920000, 1781403, 2294932, 95725, 1059022
18930000, 1778312, 2237696, 94575, 1042967
18940000, 1779113, 2322525, 100879, 1072129
18950000, 1799461, 2241140, 95652, 1045895
18960000, 1765606, 2335464, 100924, 1100854
18970000, 1794259, 2204581, 95723, 1037574
18980000, 1779110, 2359821, 100887, 1087719
18990000, 1784937, 2175329, 90891, 1037355
19000000, 1779813, 2374359, 95729, 1082454
19010000, 1788588, 2200991, 98566, 1031080
19020000, 1777429, 2386247, 89583, 1153855
19030000, 1773551, 2170450, 99810, 1015526
19040000, 1786529, 2412492, 95709, 1112831
19050000, 1762844, 2141953, 100483, 1023546
19060000, 1793997, 2381913, 89526, 1104426
19070000, 1778154, 2209301, 95671, 1005810
19080000, 1806553, 2292385, 92397, 1083349
19090000, 1774363, 2300592, 100894, 1047843
19100000, 1809037, 2270720, 95372, 1056808
19110000, 1747641, 2294452, 100856, 1106980
19120000, 1785156, 2212759, 95705, 1037370
19130000, 1776245, 2357166, 100873, 1101160
19140000, 1797103, 2199133, 90589, 1056343
19150000, 1776812, 2361497, 95732, 1088136
19160000, 1799527, 2195338, 97240, 1030953
19170000, 1767715, 2346942, 100888, 1086363
19180000, 1789350, 2217786, 99134, 1044095
19190000, 1779360, 2394225, 94779, 1115559
19200000, 1776345, 2168739, 100140, 1054923
19210000, 1778410, 2396211, 90584, 1103936
19220000, 1783298, 2180506, 95478, 1030694
19230000, 1773958, 2306486, 95625, 1076361
19240000, 1782854, 2253636, 100770, 1042701
19250000, 1804631, 2285513, 93915, 1063923
19260000, 1773135, 2307762, 100865, 1077085
19270000, 1799246, 2248888, 95586, 1058596
19280000, 1774519, 2339240, 100874, 1075664
19290000, 1785662, 2206163, 90600, 1041732
19300000, 1777434, 2358242, 95735, 1092511
19310000, 1804478, 2188457, 95709, 1022135
19320000, 1773301, 2366729, 100887, 1113491
19330000, 1791887, 2203469, 98219, 1037850
19340000, 1784715, 2393926, 82903, 1107268
19350000, 1769188, 2166505, 99593, 1017420
19360000, 1788152, 2417422, 90591, 1121264
19370000, 1787967, 2178713, 95321, 1026154
19380000, 1780926, 2368310, 93577, 1110632
19390000, 1781458, 2199334, 100768, 1044727
19400000, 1802808, 2295372, 91540, 1066163
19410000, 1752121, 2267237, 100869, 1048959
19420000, 1804886, 2272350, 95029, 1058913
19430000, 1778039, 2328447, 100867, 1068827
19440000, 1797120, 2235880, 90583, 1075798
19450000, 1761223, 2336216, 95749, 1122070
19460000, 1786944, 2182748, 95706, 1027209
19470000, 1752856, 2329365, 100883, 1107192
19480000, 1787105, 2174417, 96206, 1032328
19490000, 1783305, 2377029, 100848, 1087232
19500000, 1786550, 2205259, 98761, 1054679
19510000, 1776277, 2390828, 85720, 1105213
19520000, 1784140, 2184079, 94772, 1018880
19530000, 1764895, 2377982, 95708, 1102433
19540000, 1790083, 2179119, 100507, 1035651
19550000, 1793926, 2361846, 95336, 1129316
19560000, 1760167, 2199362, 100783, 1064485
19570000, 1797426, 2285061, 92382, 1067946
19580000, 1779016, 2307111, 100849, 1051952
19590000, 1784678, 2245246, 90157, 1053435
19600000, 1766045, 2316861, 95760, 1117489
19610000, 1786387, 2209313, 95705, 1037570
19620000, 1770739, 2350654, 100846, 1103631
19630000, 1800152, 2197835, 95707, 1031231
19640000, 1783269, 2369119, 100889, 1091627
19650000, 1777278, 2170831, 97017, 1032914
19660000, 1784719, 2370306, 100889, 1144178
19670000, 1770755, 2197631, 93875, 1040273
19680000, 1772059, 2377183, 93593, 1112708
19690000, 1786319, 2184571, 100029, 1039537
19700000, 1779376, 2395396, 95705, 1110454
19710000, 1764199, 2151365, 100586, 1028545
19720000, 1795393, 2348169, 95565, 1087925
19730000, 1782816, 2246162, 100823, 1045692
19740000, 1795995, 2281825, 88413, 1088786
19750000, 1774387, 2306776, 95747, 1056470
19760000, 1805425, 2254143, 95543, 1053218
19770000, 1748532, 2302076, 100868, 1104979
19780000, 1785124, 2205806, 95723, 1044376
19790000, 1775645, 2356205, 100854, 1088607
19800000, 1795986, 2188383, 95707, 1047142
19810000, 1770736, 2358377, 100887, 1112869
19820000, 1784608, 2190690, 92438, 1031359
19830000, 1767321, 2344738, 95756, 1075963
19840000, 1791111, 2216950, 99304, 1037369
19850000, 1780782, 2397906, 95322, 1108896
19860000, 1781519, 2174129, 100229, 1042380
19870000, 1776195, 2405109, 85715, 1105745
19880000, 1786784, 2168430, 100701, 1020443
19890000, 1784254, 2307099, 90575, 1069776
19900000, 1780544, 2274122, 95719, 1048004
19910000, 1803041, 2273117, 94418, 1055812
19920000, 1771037, 2310217, 100914, 1073512
19930000, 1803131, 2248232, 95632, 1048091
19940000, 1775667, 2346898, 100868, 1072602
19950000, 1783931, 2192486, 95723, 1044985
19960000, 1774845, 2354986, 100866, 1088869
19970000, 1803468, 2197024, 90901, 1032419
19980000, 1772435, 2365966, 95779, 1124289
19990000, 1780871, 2188538, 98420, 1028670
20000000, 1782665, 2392552, 87581, 1092333
20010000, 1769610, 2165584, 99711, 1017863
20020000, 1782106, 2405200, 95708, 1099996
20030000, 1790277, 2180722, 100467, 1046079
20040000, 1775306, 2363775, 89016, 1116984
20050000, 1781779, 2206674, 95615, 997274
20060000, 1815472, 2304473, 92359, 1062934
20070000, 1759567, 2280525, 100845, 1050295
20080000, 1803298, 2265611, 95254, 1060569
20090000, 1778747, 2333734, 100870, 1063340
20100000, 1803245, 2233479, 95722, 1065494
20110000, 1761667, 2339422, 100882, 1118838
20120000, 1791632, 2191797, 90587, 1036014
20130000, 1756373, 2337655, 95730, 1077188
20140000, 1802453, 2197389, 97154, 1030846
20150000, 1782126, 2365888, 100850, 1091332
20160000, 1780066, 2205812, 99147, 1054000
20170000, 1776619, 2390076, 94570, 1107931
20180000, 1789668, 2187591, 100104, 1030049
20190000, 1764616, 2378833, 90580, 1106598
20200000, 1783684, 2179509, 95524, 1018119
20210000, 1800192, 2331383, 95695, 1081540
20220000, 1774613, 2253253, 100832, 1067599
20230000, 1795445, 2272638, 93940, 1058870
20240000, 1779990, 2317410, 100881, 1068690
20250000, 1780568, 2224686, 95570, 1054312
20260000, 1772685, 2335392, 100881, 1081683
20270000, 1800971, 2226266, 90602, 1051644
20280000, 1756851, 2333280, 95728, 1117904
20290000, 1789907, 2173823, 95709, 1026674
20300000, 1775117, 2365605, 100883, 1113689
20310000, 1765577, 2162805, 97644, 1033396
20320000, 1784704, 2366560, 100892, 1086921
20330000, 1792190, 2225151, 99523, 1049994
20340000, 1765260, 2382486, 90273, 1125278
20350000, 1781706, 2173838, 95085, 1039118
20360000, 1779958, 2399981, 87413, 1144596
20370000, 1749383, 2122519, 100613, 996965
20380000, 1806168, 2334481, 95695, 1084667
20390000, 1777616, 2267540, 100850, 1042707
20400000, 1799074, 2274428, 94355, 1084426
20410000, 1772815, 2310884, 100881, 1066884
20420000, 1803952, 2255696, 90497, 1062008
20430000, 1749820, 2310186, 95790, 1069830
20440000, 1806957, 2220775, 95722, 1034964
20450000, 1781883, 2363734, 100848, 1099314
20460000, 1795406, 2180060, 95794, 1052729
20470000, 1781849, 2379357, 100861, 1096833
20480000, 1789476, 2204739, 98514, 1049546
20490000, 1760723, 2366611, 79007, 1091185
20500000, 1792058, 2197437, 94644, 988002
20510000, 1794859, 2418637, 95709, 1102610
20520000, 1790568, 2179888, 100517, 1045138
20530000, 1789349, 2359868, 95166, 1124278
20540000, 1767854, 2205492, 100734, 1012863
20550000, 1790683, 2276536, 92164, 1063356
20560000, 1777543, 2304152, 100852, 1060687
20570000, 1800488, 2265684, 90177, 1054021
20580000, 1768974, 2321618, 95748, 1097530
20590000, 1802587, 2227610, 95723, 1040298
20600000, 1778973, 2360418, 100849, 1093582
20610000, 1785340, 2178101, 95704, 1035122
20620000, 1773866, 2359467, 100883, 1097184
20630000, 1795734, 2197309, 97412, 1030981
20640000, 1779715, 2361526, 100904, 1100152
20650000, 1788838, 2224024, 94150, 1038748
20660000, 1779597, 2390831, 95320, 1109876
20670000, 1763896, 2150155, 100145, 1039674
20680000, 1779801, 2391063, 95700, 1114257
20690000, 1781270, 2179665, 100648, 1036475
20700000, 1787278, 2317992, 95696, 1136304
20710000, 1754687, 2227072, 100788, 1042452
20720000, 1808367, 2296111, 88716, 1064898
20730000, 1754945, 2282345, 95800, 1043400
20740000, 1804760, 2253598, 95539, 1073923
20750000, 1767233, 2327170, 100856, 1081755
20760000, 1797441, 2218553, 95723, 1060710
20770000, 1771040, 2350565, 100855, 1091966
20780000, 1800664, 2191106, 95708, 1035209
20790000, 1757346, 2344913, 100887, 1086955
20800000, 1790302, 2200490, 92629, 1044430
20810000, 1786215, 2369414, 95687, 1091203
20820000, 1782648, 2206189, 99513, 1055343
20830000, 1771524, 2386835, 95514, 1109214
20840000, 1786981, 2180107, 100257, 1022515
20850000, 1767074, 2384085, 88353, 1098289
20860000, 1785767, 2175162, 100743, 978106
20870000, 1816499, 2324734, 90571, 1082298
20880000, 1769547, 2285287, 95734, 1084718
20890000, 1798286, 2262206, 94788, 1059420
20900000, 1776789, 2321958, 100899, 1085099
20910000, 1775130, 2208855, 95636, 1040940
20920000, 1772485, 2343821, 100860, 1077039
20930000, 1804955, 2217161, 95721, 1045757
20940000, 1770553, 2349492, 100868, 1104205
20950000, 1803745, 2200795, 91201, 1034889
20960000, 1784988, 2377514, 95748, 1141964
20970000, 1749943, 2151587, 98447, 1015536
20980000, 1788937, 2401685, 89052, 1097548
20990000, 1786471, 2187706, 99902, 1019590
21000000, 1781811, 2406423, 95708, 1113916
21010000, 1790410, 2178928, 100513, 1031128
21020000, 1790671, 2362289, 90215, 1101251
21030000, 1755966, 2193385, 95658, 1041000
21040000, 1802158, 2286338, 92385, 1067087
21050000, 1780055, 2308024, 100867, 1076089
21060000, 1793936, 2251310, 95305, 1070615
21070000, 1774686, 2329426, 100870, 1063357
21080000, 1808294, 2238655, 95722, 1045159
21090000, 1750422, 2325412, 100887, 1086271
21100000, 1797997, 2198818, 90587, 1037542
21110000, 1778718, 2364967, 95735, 1095094
21120000, 1786340, 2179298, 97266, 1046101
21130000, 1786929, 2371386, 100890, 1131668
21140000, 1772507, 2196477, 99138, 1042545
21150000, 1756021, 2360826, 93896, 1104585
21160000, 1782306, 2178325, 100054, 1019625
21170000, 1788511, 2410782, 90580, 1109547
21180000, 1779779, 2174320, 95523, 1033401
21190000, 1796350, 2329561, 95695, 1077315
21200000, 1778351, 2254804, 100790, 1048790
21210000, 1782629, 2257304, 93697, 1055030
21220000, 1781101, 2316587, 100868, 1061882
21230000, 1805292, 2256950, 95587, 1058001
21240000, 1761032, 2320810, 100865, 1136463
21250000, 1783095, 2204761, 90600, 1034244
21260000, 1777301, 2358102, 95732, 1087825
21270000, 1785846, 2169220, 95709, 1031813
21280000, 1780354, 2371597, 100851, 1085850
21290000, 1799171, 2208642, 97976, 1043855
21300000, 1776698, 2358933, 100803, 1156024
21310000, 1762713, 2181628, 99443, 1039107
21320000, 1778768, 2401548, 90354, 1107586
21330000, 1764489, 2149449, 95067, 1030875
21340000, 1783089, 2406309, 86725, 1106315
21350000, 1785274, 2168962, 100714, 1023584
21360000, 1799902, 2312424, 95695, 1099497
21370000, 1766666, 2265920, 100797, 1065938
21380000, 1799735, 2273363, 94456, 1058708
21390000, 1753662, 2286523, 100907, 1063484
21400000, 1798039, 2249237, 90482, 1017388
21410000, 1774568, 2342238, 95736, 1079417
21420000, 1795986, 2205312, 95722, 1049029
21430000, 1776704, 2357373, 100890, 1095074
21440000, 1804994, 2192401, 95847, 1028642
21450000, 1763065, 2355816, 100868, 1081637
21460000, 1792196, 2206253, 98386, 1038824
21470000, 1785510, 2401289, 81757, 1096354
21480000, 1786730, 2189317, 94657, 1011247
21490000, 1790964, 2413452, 95711, 1109866
21500000, 1787316, 2175078, 100503, 1045955
21510000, 1764946, 2339738, 94445, 1092164
21520000, 1784123, 2214452, 100731, 1032470
21530000, 1809176, 2300488, 92472, 1067329
21540000, 1770789, 2295975, 100898, 1074799
21550000, 1795882, 2259722, 90176, 1050704
21560000, 1780576, 2337024, 95732, 1067263
21570000, 1786175, 2206171, 95722, 1032743
21580000, 1775618, 2356133, 100865, 1078171
21590000, 1803898, 2199830, 95707, 1036603
21600000, 1770732, 2356545, 100887, 1110644
21610000, 1791003, 2191398, 97365, 1031711
21620000, 1785829, 2369208, 100878, 1096412
21630000, 1767756, 2195919, 94032, 1050054
21640000, 1777553, 2386749, 94913, 1099723
21650000, 1784873, 2179981, 100123, 1031994
21660000, 1775794, 2385655, 95703, 1120614
21670000, 1778096, 2175193, 100603, 1035393
21680000, 1796221, 2327218, 95699, 1094715
21690000, 1751066, 2224823, 100813, 1038916
21700000, 1802694, 2288971, 88648, 1073398
21710000, 1774047, 2308018, 95778, 1085046
21720000, 1795125, 2239638, 95572, 1064686
21730000, 1774722, 2337941, 100872, 1062581
21740000, 1806556, 2227836, 95721, 1047579
21750000, 1753211, 2328763, 100883, 1086086
21760000, 1802143, 2192392, 95709, 1041862
21770000, 1779132, 2372020, 100891, 1091339
21780000, 1790811, 2205110, 92973, 1051594
21790000, 1779330, 2359257, 100804, 1098993
21800000, 1784657, 2209600, 99617, 1033736
21810000, 1762595, 2375604, 95604, 1131584
21820000, 1771849, 2158290, 100288, 1025436
21830000, 1789786, 2404719, 90834, 1111186
21840000, 1779565, 2177147, 100742, 1045979
21850000, 1798688, 2302047, 90572, 1069568
21860000, 1780346, 2298507, 95689, 1060392
21870000, 1779914, 2238392, 94703, 1045522
21880000, 1779078, 2323708, 100908, 1065228
21890000, 1805956, 2247548, 95662, 1046903
21900000, 1764156, 2335818, 100862, 1091847
21910000, 1805841, 2215902, 95709, 1036204
21920000, 1780829, 2362116, 100855, 1093435
21930000, 1780779, 2173550, 91282, 1032928
21940000, 1783259, 2375002, 95769, 1094062
21950000, 1789955, 2206505, 98820, 1046202
21960000, 1771892, 2380375, 91808, 1116008
21970000, 1786430, 2186211, 99978, 1035576
21980000, 1783133, 2404656, 95700, 1115804
21990000, 1766575, 2150365, 100520, 1017740
22000000, 1794661, 2363554, 90315, 1105555
22010000, 1777002, 2226567, 95640, 1049077
22020000, 1795723, 2274668, 92951, 1079334
22030000, 1780572, 2311569, 100903, 1061890
22040000, 1802875, 2259112, 95455, 1061740
22050000, 1750614, 2301241, 100914, 1081804
22060000, 1801006, 2228586, 95722, 1045949
22070000, 1774218, 2354341, 100888, 1083352
22080000, 1802182, 2201094, 90587, 1054728
22090000, 1777601, 2366713, 95728, 1091948
22100000, 1796333, 2197105, 97720, 1034890
22110000, 1767448, 2343339, 100845, 1122476
22120000, 1773090, 2198828, 99308, 1040354
22130000, 1781372, 2398678, 95321, 1106004
22140000, 1781397, 2173920, 100177, 1056467
22150000, 1778407, 2412286, 80886, 1107506
22160000, 1787327, 2169926, 95566, 1021484
22170000, 1786369, 2297247, 95696, 1064093
22180000, 1776392, 2270704, 100816, 1050525
22190000, 1804573, 2280009, 94440, 1060740
22200000, 1770540, 2309571, 100913, 1082603
22210000, 1799948, 2244195, 95631, 1046435
22220000, 1778251, 2350065, 100864, 1081620
22230000, 1785460, 2199510, 90602, 1039662
22240000, 1772211, 2351788, 95728, 1098031
22250000, 1793871, 2173371, 95790, 1021391
22260000, 1778404, 2374820, 100889, 1122211
22270000, 1788494, 2203259, 98514, 1033344
22280000, 1779388, 2388066, 87464, 1100353
22290000, 1762178, 2155512, 99663, 1033961
22300000, 1783649, 2411969, 90588, 1099174
22310000, 1791488, 2182718, 95331, 1027634
22320000, 1785917, 2365031, 94336, 1112896
22330000, 1778475, 2204809, 100784, 995782
22340000, 1810567, 2303298, 92254, 1067895
22350000, 1755048, 2273693, 100883, 1068408
22360000, 1794036, 2255458, 95117, 1051262
22370000, 1778772, 2331285, 100864, 1063369
22380000, 1800438, 2237592, 90591, 1066910
22390000, 1766576, 2345329, 95744, 1074980
22400000, 1811124, 2204672, 95708, 1038549
22410000, 1761332, 2343616, 100871, 1077475
22420000, 1800647, 2200857, 97178, 1031994
22430000, 1786359, 2370300, 100868, 1107719
22440000, 1779484, 2206242, 99178, 1062644
22450000, 1775239, 2393598, 89659, 1109185
22460000, 1786007, 2181799, 94978, 1013643
22470000, 1773047, 2377936, 95700, 1135548
22480000, 1766523, 2157900, 100585, 1026550
22490000, 1795028, 2336565, 95666, 1085669
22500000, 1773009, 2243482, 100817, 1063354
22510000, 1798231, 2278042, 93730, 1065931
22520000, 1775007, 2308683, 100908, 1070977
22530000, 1779469, 2231050, 90371, 1055018
22540000, 1772893, 2332894, 95762, 1077670
22550000, 1805276, 2223781, 95723, 1045461
22560000, 1768624, 2347475, 100887, 1101660
22570000, 1801491, 2192132, 95709, 1038666
22580000, 1782490, 2375355, 100868, 1089800
22590000, 1778631, 2182405, 97903, 1034162
22600000, 1787881, 2374980, 100804, 1132052
22610000, 1765801, 2190065, 94368, 1040582
22620000, 1769085, 2377919, 95439, 1119761
22630000, 1780390, 2171280, 100266, 1026300
22640000, 1783550, 2405459, 88724, 1108881
22650000, 1757122, 2137358, 100656, 1015254
22660000, 1798278, 2318842, 95693, 1075957
22670000, 1778503, 2273359, 100816, 1063483
22680000, 1792225, 2269771, 89249, 1082458
22690000, 1772738, 2311197, 95734, 1059306
22700000, 1807707, 2249633, 95634, 1045584
22710000, 1752697, 2314738, 100866, 1106346
22720000, 1788561, 2202194, 95722, 1040508
22730000, 1778216, 2359258, 100891, 1102415
22740000, 1797528, 2183731, 95710, 1054072
22750000, 1779389, 2375296, 100855, 1103274
22760000, 1794758, 2214774, 93316, 1040247
22770000, 1766201, 2363619, 83208, 1085901
22780000, 1791025, 2196181, 99703, 1034839
22790000, 1788893, 2414918, 95713, 1109069
22800000, 1786191, 2174571, 100495, 1049056
22810000, 1786640, 2366240, 94685, 1100667
22820000, 1786280, 2220358, 100750, 1034698
22830000, 1787684, 2277956, 86949, 1061936
22840000, 1781331, 2308823, 95744, 1052388
22850000, 1800586, 2255566, 95304, 1060425
22860000, 1768620, 2321046, 100907, 1082266
22870000, 1801251, 2231079, 95723, 1043980
22880000, 1769022, 2348163, 100886, 1123372
22890000, 1771133, 2163365, 95706, 1025296
22900000, 1780925, 2365511, 100888, 1101956
22910000, 1801328, 2206950, 92070, 1035616
22920000, 1775314, 2356872, 95746, 1107285
22930000, 1790133, 2214248, 99135, 1036501
22940000, 1786379, 2404353, 95109, 1144090
22950000, 1753751, 2137279, 100049, 1009889
22960000, 1788679, 2405266, 95703, 1108545
22970000, 1786523, 2184528, 100607, 1021394
22980000, 1792575, 2330941, 90575, 1103579
22990000, 1776437, 2255920, 95663, 1040954
23000000, 1806103, 2280306, 94139, 1059468
23010000, 1754871, 2284660, 100908, 1069982
23020000, 1799845, 2250075, 95577, 1060393
23030000, 1776311, 2341090, 100898, 1087665
23040000, 1796838, 2214738, 95722, 1061572
23050000, 1770553, 2349940, 100853, 1084739
23060000, 1807736, 2201859, 90589, 1043866
23070000, 1756031, 2346207, 95731, 1085116
23080000, 1794695, 2199882, 98132, 1034210
23090000, 1785424, 2373763, 100805, 1135905
23100000, 1768400, 2186243, 99544, 1047260
23110000, 1778811, 2398298, 95664, 1110445
23120000, 1793399, 2187268, 100356, 1029896
23130000, 1770183, 2377642, 86639, 1127504
23140000, 1767996, 2166516, 95640, 994712
23150000, 1814828, 2305985, 95690, 1071399
23160000, 1767273, 2288446, 100852, 1094229
23170000, 1792509, 2258973, 94821, 1062099
23180000, 1771535, 2315267, 100850, 1118238
23190000, 1761068, 2191787, 95621, 1037682
23200000, 1774955, 2344625, 100914, 1088503
23210000, 1798644, 2216947, 90603, 1041252
23220000, 1770461, 2349523, 95766, 1104364
23230000, 1803356, 2186847, 96042, 1029478
23240000, 1787677, 2384097, 100886, 1107102
23250000, 1772262, 2184532, 98502, 1045620
23260000, 1778816, 2387566, 88271, 1100064
23270000, 1786483, 2188346, 99880, 1042478
23280000, 1770660, 2395170, 90589, 1114247
23290000, 1785179, 2173125, 95325, 1021243
23300000, 1797204, 2369111, 95035, 1125656
23310000, 1748622, 2175304, 100737, 988998
23320000, 1811823, 2305803, 91990, 1071603
23330000, 1780413, 2307224, 100848, 1062065
23340000, 1795113, 2254484, 95258, 1082478
23350000, 1770372, 2322080, 100882, 1069567
23360000, 1807871, 2245347, 90603, 1052975
23370000, 1753952, 2329830, 95765, 1078115
23380000, 1803195, 2195578, 95708, 1038109
23390000, 1778627, 2364083, 100861, 1105507
23400000, 1781878, 2177312, 97093, 1054620
23410000, 1781325, 2365065, 100861, 1095426
23420000, 1788350, 2216602, 99135, 1043388
23430000, 1759800, 2371299, 88913, 1100434
23440000, 1784064, 2180426, 94969, 1014998
23450000, 1791142, 2402864, 95700, 1104535
23460000, 1785376, 2183481, 100638, 1044296
23470000, 1796609, 2328074, 95695, 1082799
23480000, 1777673, 2260666, 100843, 1050651
23490000, 1780857, 2253540, 93841, 1057433
23500000, 1777893, 2313518, 100868, 1062020
23510000, 1805604, 2261617, 90473, 1053663
23520000, 1767376, 2330310, 95732, 1084180
23530000, 1803340, 2217400, 95719, 1035290
23540000, 1781688, 2363245, 100891, 1093296
23550000, 1782774, 2167057, 95708, 1029872
23560000, 1778862, 2373315, 100869, 1105072
23570000, 1796264, 2209333, 98275, 1034907
23580000, 1778995, 2391314, 78032, 1104847
23590000, 1788705, 2192724, 94619, 1031747
23600000, 1786866, 2406775, 95708, 1101029
23610000, 1769323, 2151529, 100438, 1035256
23620000, 1782171, 2374787, 93615, 1105174
23630000, 1781814, 2199622, 100779, 998474
23640000, 1805245, 2298235, 91613, 1095087
23650000, 1773744, 2296853, 100839, 1071094
23660000, 1802319, 2270875, 90057, 1063000
23670000, 1758318, 2304077, 95749, 1058716
23680000, 1805818, 2236143, 95706, 1049406
23690000, 1774912, 2355380, 100886, 1095662
23700000, 1797609, 2194837, 95707, 1051066
23710000, 1773207, 2356619, 100890, 1095012
23720000, 1799420, 2198881, 97174, 1036846
23730000, 1768779, 2349597, 100847, 1083269
23740000, 1791759, 2224704, 93987, 1046021
23750000, 1776367, 2384498, 94494, 1093454
23760000, 1783979, 2179513, 100081, 1062238
23770000, 1771829, 2383649, 95700, 1103105
23780000, 1787280, 2184001, 100607, 1030074
23790000, 1773803, 2313772, 95586, 1084079
23800000, 1774151, 2239078, 100778, 1045133
23810000, 1802359, 2289560, 88511, 1062016
23820000, 1769587, 2300667, 95748, 1085722
23830000, 1799691, 2247082, 95530, 1046896
23840000, 1777498, 2340383, 100897, 1075332
23850000, 1785472, 2203073, 95722, 1042017
23860000, 1763501, 2341188, 100853, 1122585
23870000, 1789135, 2179455, 95709, 1027648
23880000, 1772628, 2360952, 100889, 1109763
23890000, 1790327, 2198897, 92541, 1040072
23900000, 1786899, 2368680, 95727, 1135373
23910000, 1749232, 2162239, 99195, 1027331
23920000, 1774942, 2388453, 94973, 1110900
23930000, 1781863, 2175517, 100118, 1028486
23940000, 1774743, 2384411, 95704, 1120710
23950000, 1786187, 2185815, 100624, 1026531
23960000, 1802113, 2333624, 90575, 1090170
23970000, 1749814, 2229656, 95707, 1050591
23980000, 1798993, 2272707, 93894, 1058189
23990000, 1779114, 2315619, 100875, 1085193
24000000, 1792590, 2239968, 95580, 1070632
24010000, 1770843, 2333613, 100920, 1072539
24020000, 1807317, 2228268, 95722, 1046643
24030000, 1755642, 2331590, 100888, 1078926
24040000, 1806508, 2201476, 90587, 1031734
24050000, 1783030, 2378101, 95769, 1096728
24060000, 1788168, 2193342, 98209, 1044515
24070000, 1785090, 2394426, 82893, 1141733
24080000, 1770888, 2168578, 99623, 980071
24090000, 1774515, 2392854, 95708, 1104812
24100000, 1789703, 2181651, 100357, 1023501
24110000, 1787167, 2389602, 88123, 1112455
24120000, 1771345, 2182443, 95611, 1059653
24130000, 1801822, 2290501, 90910, 1059312
24140000, 1780758, 2304358, 100863, 1074102
24150000, 1780925, 2241163, 94928, 1053999
24160000, 1775068, 2322005, 100867, 1074391
24170000, 1803556, 2241024, 95675, 1047199
24180000, 1766771, 2341911, 100871, 1102491
24190000, 1803008, 2212285, 90586, 1035080
24200000, 1777025, 2359188, 95735, 1112354
24210000, 1767383, 2147112, 96385, 1029540
24220000, 1775901, 2365940, 100848, 1086246
24230000, 1793050, 2214402, 98774, 1044063
24240000, 1771554, 2379557, 91612, 1111617
24250000, 1780650, 2178523, 99896, 1024872
24260000, 1785678, 2414729, 90580, 1146254
24270000, 1748645, 2123878, 95333, 1025744
24280000, 1786397, 2361346, 94621, 1101397
24290000, 1778506, 2208949, 100776, 1054487
24300000, 1794693, 2282533, 91986, 1082954
24310000, 1777849, 2303568, 100850, 1057767
24320000, 1802389, 2263738, 95290, 1056912
24330000, 1758786, 2306716, 100907, 1061806
24340000, 1802496, 2239998, 90601, 1056585
24350000, 1767877, 2346711, 95745, 1082453
24360000, 1800319, 2192227, 95707, 1047656
24370000, 1778206, 2363350, 100868, 1100788
24380000, 1796847, 2197100, 97254, 1041475
24390000, 1765332, 2343955, 100848, 1132280
24400000, 1763524, 2181918, 98959, 1047602
24410000, 1777502, 2394797, 88312, 1105870
24420000, 1781345, 2177361, 94877, 1043237
24430000, 1783419, 2396715, 95703, 1140054
24440000, 1775515, 2165578, 100588, 1024984
24450000, 1777299, 2330026, 95485, 1113976
24460000, 1764400, 2213862, 100794, 1030901
24470000, 1805138, 2292052, 93085, 1062983
24480000, 1768871, 2295854, 100912, 1099022
24490000, 1794216, 2254800, 90288, 1050398
24500000, 1777692, 2335698, 95789, 1064075
24510000, 1782761, 2199491, 95722, 1039634
24520000, 1771564, 2351067, 100855, 1101485
24530000, 1799861, 2194313, 95708, 1041056
24540000, 1769792, 2355711, 100869, 1113741
24550000, 1795980, 2198273, 97517, 1032819
24560000, 1789640, 2373718, 100850, 1131682
24570000, 1755028, 2178997, 94027, 1029284
24580000, 1779170, 2388987, 94917, 1101402
24590000, 1787022, 2182477, 100157, 1027359
24600000, 1778886, 2391188, 95671, 1163508
24610000, 1765976, 2156997, 100615, 1018042
